src_account_id,employee_src_id,system_code,system_name,account_login,account_type_code,account_type_name,privileged_flag,admin_flag,account_status,created_at,disabled_at,source_system,load_dttm,batch_id
ACC-0002150,E00658,AD,Active Directory,e00658_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-07-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002151,E00658,MAIL,Corporate Mail,e00658_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-08-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002152,E00658,VPN,VPN Gateway,e00658_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-08-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002153,E00658,FILE,File Storage,e00658_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-06-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002154,E00658,CRM,CRM Platform,e00658_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-09-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002155,E00659,AD,Active Directory,e00659_ad,DOMAIN,Доменная учётная запись,N,N,DISABLED,2023-04-23 00:00:00,2023-12-23 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002156,E00659,MAIL,Corporate Mail,e00659_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-06-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002157,E00659,VPN,VPN Gateway,e00659_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-04-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002158,E00659,ERP,ERP Platform,e00659_erp,BUSINESS,Бизнес-учётная запись,N,N,DISABLED,2023-05-11 00:00:00,2023-12-06 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002159,E00660,AD,Active Directory,e00660_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-08-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002160,E00660,MAIL,Corporate Mail,e00660_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-08-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002161,E00660,VPN,VPN Gateway,e00660_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-08-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002162,E00660,DWH,Data Warehouse,e00660_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2020-09-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002163,E00661,AD,Active Directory,e00661_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2020-05-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002164,E00661,MAIL,Corporate Mail,e00661_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-03-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002165,E00661,VPN,VPN Gateway,e00661_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-03-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002166,E00662,AD,Active Directory,e00662_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-12-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002167,E00662,MAIL,Corporate Mail,e00662_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-02-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002168,E00662,VPN,VPN Gateway,e00662_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-01-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002169,E00662,ERP,ERP Platform,e00662_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-01-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002170,E00663,AD,Active Directory,e00663_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-06-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002171,E00663,MAIL,Corporate Mail,e00663_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-08-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002172,E00663,VPN,VPN Gateway,e00663_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-08-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002173,E00664,AD,Active Directory,e00664_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2019-12-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002174,E00664,MAIL,Corporate Mail,e00664_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-03-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002175,E00664,VPN,VPN Gateway,e00664_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-12-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002176,E00664,CRM,CRM Platform,e00664_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-03-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002177,E00665,AD,Active Directory,e00665_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-10-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002178,E00665,MAIL,Corporate Mail,e00665_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-08-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002179,E00665,DWH,Data Warehouse,e00665_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2019-12-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002180,E00665,FILE,File Storage,e00665_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2019-11-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002181,E00666,AD,Active Directory,e00666_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-11-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002182,E00666,MAIL,Corporate Mail,e00666_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2025-01-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002183,E00666,VPN,VPN Gateway,e00666_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-12-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002184,E00666,FILE,File Storage,e00666_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2025-01-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002185,E00667,AD,Active Directory,e00667_ad,DOMAIN,Доменная учётная запись,Y,N,DISABLED,2021-01-18 00:00:00,2021-08-30 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002186,E00667,CRM,CRM Platform,e00667_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-01-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002187,E00668,AD,Active Directory,e00668_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-03-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002188,E00668,MAIL,Corporate Mail,e00668_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-04-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002189,E00669,AD,Active Directory,e00669_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2025-01-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002190,E00669,MAIL,Corporate Mail,e00669_mail,MAILBOX,Почтовая учётная запись,N,N,DISABLED,2025-01-03 00:00:00,2025-03-19 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002191,E00669,ERP,ERP Platform,e00669_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2025-02-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002192,E00670,AD,Active Directory,e00670_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-01-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002193,E00670,MAIL,Corporate Mail,e00670_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-02-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002194,E00670,DWH,Data Warehouse,e00670_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2023-02-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002195,E00671,AD,Active Directory,e00671_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-01-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002196,E00671,MAIL,Corporate Mail,e00671_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-01-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002197,E00671,VPN,VPN Gateway,e00671_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-04-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002198,E00672,AD,Active Directory,e00672_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-05-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002199,E00672,MAIL,Corporate Mail,e00672_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-05-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002200,E00672,VPN,VPN Gateway,e00672_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-07-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002201,E00672,ERP,ERP Platform,e00672_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-08-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002202,E00673,AD,Active Directory,e00673_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-02-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002203,E00674,AD,Active Directory,e00674_ad,DOMAIN,Доменная учётная запись,Y,Y,ACTIVE,2024-04-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002204,E00674,MAIL,Corporate Mail,e00674_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-04-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002205,E00674,FILE,File Storage,e00674_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2024-02-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002206,E00675,AD,Active Directory,e00675_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-07-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002207,E00675,VPN,VPN Gateway,e00675_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-05-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002208,E00676,AD,Active Directory,e00676_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-11-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002209,E00676,MAIL,Corporate Mail,e00676_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-09-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002210,E00676,VPN,VPN Gateway,e00676_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-10-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002211,E00676,DWH,Data Warehouse,e00676_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2023-10-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002212,E00677,AD,Active Directory,e00677_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-04-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002213,E00677,MAIL,Corporate Mail,e00677_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-02-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002214,E00677,VPN,VPN Gateway,e00677_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-03-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002215,E00677,DWH,Data Warehouse,e00677_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2020-05-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002216,E00678,AD,Active Directory,e00678_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-12-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002217,E00678,MAIL,Corporate Mail,e00678_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-04-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002218,E00678,FILE,File Storage,e00678_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-04-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002219,E00679,AD,Active Directory,e00679_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-06-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002220,E00679,VPN,VPN Gateway,e00679_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-05-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002221,E00679,ERP,ERP Platform,e00679_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-05-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002222,E00680,AD,Active Directory,e00680_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-02-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002223,E00680,MAIL,Corporate Mail,e00680_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-03-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002224,E00680,VPN,VPN Gateway,e00680_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-02-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002225,E00681,AD,Active Directory,e00681_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-03-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002226,E00681,MAIL,Corporate Mail,e00681_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-04-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002227,E00682,AD,Active Directory,e00682_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-07-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002228,E00682,MAIL,Corporate Mail,e00682_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-10-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002229,E00682,VPN,VPN Gateway,e00682_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-08-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002230,E00682,ERP,ERP Platform,e00682_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-09-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002231,E00682,CRM,CRM Platform,e00682_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-08-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002232,E00683,AD,Active Directory,e00683_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-05-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002233,E00684,AD,Active Directory,e00684_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-07-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002234,E00684,MAIL,Corporate Mail,e00684_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-06-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002235,E00684,VPN,VPN Gateway,e00684_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-08-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002236,E00685,AD,Active Directory,e00685_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-03-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002237,E00685,MAIL,Corporate Mail,e00685_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-02-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002238,E00685,FILE,File Storage,e00685_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2024-03-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002239,E00686,AD,Active Directory,e00686_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-07-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002240,E00686,MAIL,Corporate Mail,e00686_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-06-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002241,E00686,FILE,File Storage,e00686_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-06-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002242,E00687,AD,Active Directory,e00687_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-03-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002243,E00687,VPN,VPN Gateway,e00687_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-02-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002244,E00687,CRM,CRM Platform,e00687_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-01-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002245,E00687,DWH,Data Warehouse,e00687_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2021-12-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002246,E00688,AD,Active Directory,e00688_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-11-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002247,E00688,MAIL,Corporate Mail,e00688_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-10-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002248,E00689,AD,Active Directory,e00689_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-04-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002249,E00689,MAIL,Corporate Mail,e00689_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-03-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002250,E00689,VPN,VPN Gateway,e00689_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-01-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002251,E00689,CRM,CRM Platform,e00689_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-01-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002252,E00690,AD,Active Directory,e00690_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-12-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002253,E00690,MAIL,Corporate Mail,e00690_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-11-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002254,E00690,VPN,VPN Gateway,e00690_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-10-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002255,E00690,DWH,Data Warehouse,e00690_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2021-11-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002256,E00691,AD,Active Directory,e00691_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-03-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002257,E00691,ERP,ERP Platform,e00691_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-04-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002258,E00692,AD,Active Directory,e00692_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2024-10-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002259,E00692,VPN,VPN Gateway,e00692_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-07-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0002260,E00692,CRM,CRM Platform,e00692_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2024-07-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
