src_role_assignment_id,employee_src_id,src_account_id,system_code,role_code,role_name,role_group,assigned_at,revoked_at,assignment_status,source_system,load_dttm,batch_id
ROLE-0003608,E00715,ACC-0002331,AD,AD_USER,Пользователь домена,BASE,2024-07-11 19:04:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003609,E00715,ACC-0002331,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-04-20 23:34:11,2024-07-04 23:34:11,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003610,E00715,ACC-0002331,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-06-24 13:00:52,2024-08-02 13:00:52,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003611,E00715,ACC-0002332,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-07-07 20:33:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003612,E00715,ACC-0002332,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-09-17 21:10:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003613,E00715,ACC-0002333,VPN,VPN_USER,VPN пользователь,BASE,2024-07-30 07:12:16,2024-10-15 07:12:16,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003614,E00716,ACC-0002334,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-28 00:02:01,2024-08-22 00:02:01,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003615,E00716,ACC-0002335,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-10-14 13:06:45,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003616,E00716,ACC-0002335,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-01-14 05:56:17,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003617,E00716,ACC-0002336,VPN,VPN_USER,VPN пользователь,BASE,2024-01-25 05:15:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003618,E00716,ACC-0002337,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-06-25 14:42:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003619,E00716,ACC-0002337,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-06-22 20:14:15,2024-08-31 20:14:15,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003620,E00716,ACC-0002338,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-06-22 01:57:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003621,E00716,ACC-0002338,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-08-31 04:57:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003622,E00717,ACC-0002339,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-11-11 07:50:49,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003623,E00717,ACC-0002339,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-04-10 13:42:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003624,E00717,ACC-0002340,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-11 18:29:40,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003625,E00717,ACC-0002340,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-09-30 11:43:43,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003626,E00717,ACC-0002341,ERP,ERP_USER,Пользователь ERP,BASE,2024-05-11 08:09:37,2024-06-17 08:09:37,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003627,E00717,ACC-0002341,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-02-06 03:14:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003628,E00718,ACC-0002342,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-01-22 06:54:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003629,E00718,ACC-0002342,AD,AD_USER,Пользователь домена,BASE,2024-03-19 15:57:40,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003630,E00718,ACC-0002343,DWH,DWH_READER,Чтение DWH,BASE,2024-10-21 13:32:45,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003631,E00718,ACC-0002343,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-01-03 10:00:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003632,E00719,ACC-0002344,AD,AD_USER,Пользователь домена,BASE,2024-04-29 18:05:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003633,E00719,ACC-0002345,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-16 16:26:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003634,E00719,ACC-0002345,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-01-01 04:05:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003635,E00719,ACC-0002346,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-04-09 19:04:02,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003636,E00719,ACC-0002347,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-09-07 05:39:32,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003637,E00719,ACC-0002348,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-05-28 21:30:02,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003638,E00719,ACC-0002348,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-02-11 04:59:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003639,E00720,ACC-0002349,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-08-01 17:08:43,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003640,E00720,ACC-0002350,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-01-26 12:10:12,2024-04-05 12:10:12,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003641,E00720,ACC-0002350,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-02-13 03:37:41,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003642,E00720,ACC-0002351,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-10-19 14:41:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003643,E00720,ACC-0002352,DWH,DWH_READER,Чтение DWH,BASE,2024-06-09 07:05:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003644,E00721,ACC-0002353,AD,AD_USER,Пользователь домена,BASE,2024-11-24 09:05:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003645,E00721,ACC-0002353,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-10 11:09:17,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003646,E00721,ACC-0002354,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-07-05 03:23:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003647,E00721,ACC-0002354,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-10-17 19:52:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003648,E00721,ACC-0002355,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-01-04 04:36:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003649,E00722,ACC-0002356,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-01-12 20:03:54,2024-01-25 20:03:54,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003650,E00722,ACC-0002356,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-11-15 04:45:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003651,E00722,ACC-0002357,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-05-07 16:48:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003652,E00722,ACC-0002357,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-11 22:46:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003653,E00722,ACC-0002358,DWH,DWH_READER,Чтение DWH,BASE,2024-09-21 06:54:45,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003654,E00722,ACC-0002358,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-07-29 13:48:29,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003655,E00723,ACC-0002359,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-10-09 22:51:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003656,E00723,ACC-0002359,AD,AD_USER,Пользователь домена,BASE,2024-04-19 11:41:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003657,E00723,ACC-0002360,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-24 01:24:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003658,E00723,ACC-0002360,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-07-02 11:07:18,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003659,E00723,ACC-0002361,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-05-14 01:27:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003660,E00723,ACC-0002362,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-05-19 09:36:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003661,E00723,ACC-0002362,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-02-18 08:23:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003662,E00723,ACC-0002363,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-09-26 22:04:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003663,E00723,ACC-0002363,ERP,ERP_USER,Пользователь ERP,BASE,2024-01-19 04:10:48,2024-03-14 04:10:48,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003664,E00723,ACC-0002363,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-11-26 06:25:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003665,E00724,ACC-0002364,AD,AD_USER,Пользователь домена,BASE,2024-08-04 15:07:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003666,E00724,ACC-0002364,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-08-06 10:17:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003667,E00724,ACC-0002365,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-06 01:08:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003668,E00724,ACC-0002366,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-04-21 06:15:17,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003669,E00724,ACC-0002366,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-02-18 18:46:46,2024-06-12 18:46:46,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003670,E00725,ACC-0002367,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-10-15 03:29:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003671,E00725,ACC-0002368,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-04-11 15:54:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003672,E00725,ACC-0002369,VPN,VPN_USER,VPN пользователь,BASE,2024-03-13 00:19:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003673,E00725,ACC-0002369,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-11-06 05:33:45,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003674,E00725,ACC-0002370,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-07-28 08:46:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003675,E00725,ACC-0002370,DWH,DWH_READER,Чтение DWH,BASE,2024-02-17 07:35:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003676,E00726,ACC-0002371,AD,AD_USER,Пользователь домена,BASE,2024-06-06 06:32:06,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003677,E00726,ACC-0002371,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-08 00:56:41,2024-04-30 00:56:41,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003678,E00726,ACC-0002372,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-04-28 07:38:04,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003679,E00726,ACC-0002373,VPN,VPN_USER,VPN пользователь,BASE,2024-07-26 11:59:49,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003680,E00726,ACC-0002374,ERP,ERP_USER,Пользователь ERP,BASE,2024-04-14 20:21:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003681,E00726,ACC-0002374,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-06-01 10:22:32,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003682,E00727,ACC-0002375,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-10-10 13:24:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003683,E00727,ACC-0002376,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-03-25 01:55:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003684,E00727,ACC-0002376,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-08-03 05:54:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003685,E00727,ACC-0002377,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-02-15 21:38:13,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003686,E00727,ACC-0002377,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-08-17 08:47:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003687,E00728,ACC-0002378,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-08 12:04:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003688,E00728,ACC-0002378,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-02-03 08:58:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003689,E00728,ACC-0002379,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-17 08:21:15,2024-11-11 08:21:15,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003690,E00728,ACC-0002380,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-02-03 10:56:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003691,E00728,ACC-0002380,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-05-02 23:33:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003692,E00729,ACC-0002381,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-27 10:20:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003693,E00729,ACC-0002382,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-01-30 20:09:46,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003694,E00729,ACC-0002383,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-06-08 04:05:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003695,E00730,ACC-0002384,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-08-18 08:34:00,2024-11-12 08:34:00,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003696,E00730,ACC-0002385,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-01-19 16:16:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003697,E00730,ACC-0002385,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-04-18 13:04:12,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003698,E00730,ACC-0002386,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-09-28 22:33:04,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003699,E00730,ACC-0002386,VPN,VPN_USER,VPN пользователь,BASE,2024-05-14 07:58:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003700,E00730,ACC-0002387,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-09-05 10:42:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003701,E00731,ACC-0002388,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-25 00:54:23,2024-08-06 00:54:23,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003702,E00731,ACC-0002388,AD,AD_USER,Пользователь домена,BASE,2024-03-12 03:11:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003703,E00731,ACC-0002388,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-02-06 21:23:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003704,E00731,ACC-0002389,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-08-30 05:08:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003705,E00731,ACC-0002390,DWH,DWH_READER,Чтение DWH,BASE,2024-01-22 11:21:16,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003706,E00731,ACC-0002390,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-02-14 14:45:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003707,E00732,ACC-0002391,AD,AD_USER,Пользователь домена,BASE,2024-07-19 01:05:46,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003708,E00732,ACC-0002392,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-29 15:41:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003709,E00733,ACC-0002393,AD,AD_USER,Пользователь домена,BASE,2024-02-07 03:25:43,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003710,E00733,ACC-0002394,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-11-11 01:46:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003711,E00734,ACC-0002395,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-12 00:10:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003712,E00734,ACC-0002395,AD,AD_USER,Пользователь домена,BASE,2024-05-30 05:11:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003713,E00734,ACC-0002396,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-02-24 06:34:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003714,E00734,ACC-0002396,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-06-23 13:35:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003715,E00734,ACC-0002397,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-01-16 16:41:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003716,E00734,ACC-0002397,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-09-02 03:12:39,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003717,E00735,ACC-0002398,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-08-01 22:07:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003718,E00735,ACC-0002398,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-10-12 01:54:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003719,E00735,ACC-0002399,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-10-18 16:40:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003720,E00735,ACC-0002399,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-08-25 11:01:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003721,E00735,ACC-0002400,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-09-20 03:06:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003722,E00735,ACC-0002401,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-08-08 07:30:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003723,E00735,ACC-0002401,CRM,CRM_USER,Пользователь CRM,BASE,2024-01-08 12:04:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003724,E00736,ACC-0002402,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-13 08:13:04,2024-05-28 08:13:04,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003725,E00736,ACC-0002403,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-11-11 14:06:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003726,E00736,ACC-0002403,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-08-15 09:31:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003727,E00736,ACC-0002404,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-04-30 11:17:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003728,E00736,ACC-0002405,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-09-29 07:48:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0003729,E00736,ACC-0002405,CRM,CRM_USER,Пользователь CRM,BASE,2024-10-15 08:43:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
