src_violation_id,employee_src_id,violation_code,violation_name,control_area,materiality_level,violation_status,detected_at,decision_at,decision_text,source_system,load_dttm,batch_id
CMP-0001072,E00251,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-07-17 23:39:17,2024-07-22 23:39:17,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001073,E02917,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-03-07 00:52:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001074,E00107,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-04-13 05:35:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001075,E00697,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-21 01:54:19,2024-08-02 01:54:19,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001076,E02005,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-01 15:29:28,2024-08-13 15:29:28,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001077,E02985,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-02-28 09:20:23,2024-03-13 09:20:23,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001078,E01998,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-07-01 06:46:51,2024-07-05 06:46:51,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001079,E00870,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-01-31 07:57:44,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001080,E01222,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-11-19 12:27:25,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001081,E01714,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-11-05 15:39:32,2024-11-19 15:39:32,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001082,E00184,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-16 20:54:01,2024-06-30 20:54:01,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001083,E01794,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-01-13 11:38:04,2024-01-19 11:38:04,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001084,E02566,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-03-26 22:03:49,2024-04-08 22:03:49,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001085,E01630,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-06 05:42:44,2024-08-14 05:42:44,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001086,E01057,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-03-01 07:57:25,2024-03-07 07:57:25,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001087,E00057,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-15 03:25:32,2024-10-28 03:25:32,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001088,E00240,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-10-03 08:44:32,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001089,E00257,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-11-09 19:37:28,2024-11-20 19:37:28,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001090,E01788,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-01-23 03:09:42,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001091,E00176,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-01-31 04:56:37,2024-02-04 04:56:37,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001092,E01790,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-04-19 11:54:55,2024-05-04 11:54:55,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001093,E00187,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-04-20 14:50:02,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001094,E00944,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-03 23:23:07,2024-09-13 23:23:07,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001095,E00379,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-02-05 18:34:23,2024-02-09 18:34:23,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001096,E02449,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-05 22:38:50,2024-12-14 22:38:50,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001097,E00232,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-03-11 23:32:37,2024-03-16 23:32:37,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001098,E01295,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-25 16:52:49,2024-12-02 16:52:49,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001099,E00694,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-03-14 11:55:43,2024-03-21 11:55:43,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001100,E02565,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-12-31 20:24:22,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001101,E00230,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-16 05:44:50,2024-04-18 05:44:50,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001102,E00155,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-05 00:26:50,2024-10-16 00:26:50,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001103,E00374,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-02-17 20:33:40,2024-02-29 20:33:40,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001104,E00869,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-01 10:06:11,2024-10-12 10:06:11,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001105,E00074,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-12-30 20:38:00,2025-01-01 20:38:00,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001106,E01045,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-15 15:29:24,2024-10-30 15:29:24,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001107,E00082,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-11-10 03:14:55,2024-11-21 03:14:55,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001108,E01266,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-09-01 13:14:40,2024-09-10 13:14:40,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001109,E02511,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-09 02:08:41,2024-04-17 02:08:41,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001110,E00285,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-27 07:57:15,2024-06-03 07:57:15,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001111,E00758,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-01-22 20:30:52,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001112,E02483,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-19 19:20:04,2024-06-27 19:20:04,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001113,E02131,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-05 04:13:18,2024-07-12 04:13:18,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001114,E00405,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-02-03 10:58:37,2024-02-10 10:58:37,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001115,E00052,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-20 18:27:37,2024-04-22 18:27:37,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001116,E00294,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-27 17:32:06,2024-07-07 17:32:06,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001117,E00134,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-18 13:34:09,2024-11-23 13:34:09,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001118,E01853,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-12 23:07:23,2024-08-26 23:07:23,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001119,E00021,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-01-17 00:33:19,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001120,E02675,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-11-24 20:28:07,2024-12-09 20:28:07,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001121,E01816,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-05-20 05:25:15,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001122,E00079,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-11-01 16:18:31,2024-11-13 16:18:31,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001123,E02737,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-06-14 09:56:27,2024-06-22 09:56:27,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001124,E01028,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-10-19 11:31:26,2024-10-25 11:31:26,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001125,E02529,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-17 19:13:11,2024-05-19 19:13:11,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001126,E00108,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-01 15:20:12,2024-09-15 15:20:12,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001127,E00352,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-06-22 23:03:03,2024-07-03 23:03:03,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001128,E02770,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-05-25 05:36:26,2024-06-02 05:36:26,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001129,E00018,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-02-06 11:37:49,2024-02-17 11:37:49,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001130,E01676,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-02 10:59:54,2024-06-16 10:59:54,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001131,E00055,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-10-16 07:39:26,2024-10-24 07:39:26,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001132,E01248,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-23 07:40:32,2024-05-30 07:40:32,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001133,E01915,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-06-05 00:30:29,2024-06-09 00:30:29,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001134,E01518,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-09-21 12:37:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001135,E01701,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-05-02 04:02:35,2024-05-12 04:02:35,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0001136,E02550,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-12 01:01:39,2024-07-22 01:01:39,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
