src_payroll_adj_id,employee_src_id,payroll_month,adjustment_type_code,adjustment_type_name,adjustment_reason_group,amount_rub,manual_flag,approved_flag,source_system,load_dttm,batch_id
PAY-0000533,E01162,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,-20330.83,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000534,E01163,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,38571.03,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000535,E01164,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,28661.9,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000536,E01164,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,1439.61,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000537,E01166,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,24605.52,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000538,E01168,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,35278.92,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000539,E01170,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-31985.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000540,E01172,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-20015.31,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000541,E01174,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,14668.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000542,E01174,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-29012.52,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000543,E01179,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-39926.6,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000544,E01180,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-21232.22,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000545,E01182,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,57896.02,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000546,E01182,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,49993.13,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000547,E01183,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,51041.2,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000548,E01184,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,-19167.43,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000549,E01188,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,33691.32,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000550,E01189,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-2493.71,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000551,E01192,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-17508.6,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000552,E01192,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,31415.39,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000553,E01195,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-24576.7,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000554,E01196,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-3472.11,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000555,E01196,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,49314.17,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000556,E01197,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-13074.67,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000557,E01201,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,19521.1,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000558,E01203,2024-12-01,BONUS_CORR,Корректировка премии,BONUS,11886.84,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000559,E01207,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-20485.01,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000560,E01207,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,8126.62,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000561,E01209,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,37120.71,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000562,E01210,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,38552.97,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000563,E01213,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,62273.2,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000564,E01216,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,73.57,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000565,E01226,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,26645.67,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000566,E01227,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,35878.66,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000567,E01233,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,51319.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000568,E01233,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,38283.91,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000569,E01234,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,4811.06,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000570,E01235,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-15777.03,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000571,E01238,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,9318.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000572,E01241,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,11874.15,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000573,E01242,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-29329.36,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000574,E01245,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,52463.41,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000575,E01246,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-9370.49,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000576,E01246,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-12546.87,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000577,E01248,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,48498.32,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000578,E01248,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-39835.09,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000579,E01249,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-11153.7,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000580,E01253,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-11709.03,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000581,E01253,2024-12-01,BONUS_CORR,Корректировка премии,BONUS,-43992.41,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000582,E01256,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,9312.31,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000583,E01258,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-9100.98,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000584,E01263,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-30111.7,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000585,E01266,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,19958.46,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000586,E01267,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,61940.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000587,E01274,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,27730.94,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000588,E01274,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-4280.51,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000589,E01279,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,-12159.12,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000590,E01282,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,31125.24,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000591,E01283,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-17200.38,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000592,E01283,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,13082.48,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000593,E01285,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,64793.92,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000594,E01293,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,64695.01,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000595,E01298,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,12967.19,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000596,E01301,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,53356.59,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000597,E01302,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,38413.03,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000598,E01310,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,43279.91,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000599,E01311,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-36755.24,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000600,E01312,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-5125.27,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000601,E01314,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-30348.27,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000602,E01314,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,6697.19,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000603,E01315,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,64127.01,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000604,E01316,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,47879.96,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000605,E01316,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-33600.36,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000606,E01319,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-19550.29,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000607,E01320,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-9380.98,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000608,E01321,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,18845.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000609,E01321,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-11267.09,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000610,E01324,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,53242.18,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000611,E01325,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,52572.82,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000612,E01326,2024-12-01,BONUS_CORR,Корректировка премии,BONUS,4097.51,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000613,E01329,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,62237.8,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000614,E01330,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-32026.63,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000615,E01331,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,20573.78,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000616,E01335,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,46948.16,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000617,E01336,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,58167.46,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000618,E01337,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,22224.09,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000619,E01338,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,1685.11,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000620,E01340,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-32449.99,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000621,E01340,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-38951.75,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000622,E01342,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-11751.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000623,E01342,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-17269.13,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000624,E01344,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-35122.9,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000625,E01345,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-42067.37,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000626,E01346,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,32375.44,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000627,E01349,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-36259.63,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000628,E01361,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,52585.72,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000629,E01361,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-770.14,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000630,E01363,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-34943.83,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000631,E01364,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,614.87,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000632,E01365,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,10098.57,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000633,E01366,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-40229.63,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000634,E01368,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,28855.04,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000635,E01368,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,6099.84,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000636,E01372,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,52611.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000637,E01375,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,51252.48,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000638,E01375,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,58428.75,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000639,E01378,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,2657.75,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000640,E01382,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-25418.82,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000641,E01390,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,33517.81,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000642,E01390,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,138.77,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
