src_position_event_id,employee_src_id,position_code,position_name,department_src_id,department_name,event_type_code,event_type_name,grade_code,salary_change_flag,effective_from,effective_to,source_system,load_dttm,batch_id
POS-00796-01,E00796,ИНЖЕНЕР_ИТ,Инженер ИТ,D0021,ИТ 21,MOVE,Перемещение,G2,N,2023-06-03,2024-06-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00796-02,E00796,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0021,ИТ 21,TRANSFER,Перевод,G2,Y,2024-06-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00797-01,E00797,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0003,Комплаенс 3,PROMOTION,Повышение,G1,Y,2024-11-02,2025-11-11,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00797-02,E00797,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0003,Комплаенс 3,HIRE,Приём,G1,N,2025-11-12,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00798-01,E00798,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0035,Безопасность 35,HIRE,Приём,G1,N,2023-06-09,2023-12-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00798-02,E00798,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0035,Безопасность 35,HIRE,Приём,G1,N,2023-12-05,2024-09-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00798-03,E00798,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0035,Безопасность 35,MOVE,Перемещение,G1,N,2024-09-02,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00799-01,E00799,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,G2,Y,2021-02-16,2022-01-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00799-02,E00799,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0004,Безопасность 4,HIRE,Приём,G2,N,2022-01-07,2022-08-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00799-03,E00799,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0004,Безопасность 4,TRANSFER,Перевод,G2,Y,2022-08-29,2023-09-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00799-04,E00799,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0004,Безопасность 4,TRANSFER,Перевод,G2,Y,2023-09-15,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00800-01,E00800,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0011,Комплаенс 11,HIRE,Приём,M2,N,2023-09-27,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00801-01,E00801,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0029,ИТ 29,PROMOTION,Повышение,M2,Y,2020-01-06,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00802-01,E00802,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0035,Безопасность 35,TRANSFER,Перевод,M1,Y,2020-07-08,2021-04-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00802-02,E00802,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0035,Безопасность 35,PROMOTION,Повышение,M1,Y,2021-04-22,2022-06-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00802-03,E00802,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0035,Безопасность 35,PROMOTION,Повышение,M1,Y,2022-06-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00803-01,E00803,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,PROMOTION,Повышение,G3,Y,2021-04-07,2021-10-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00803-02,E00803,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0038,ИТ 38,TRANSFER,Перевод,G3,Y,2021-10-02,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00804-01,E00804,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0011,Комплаенс 11,TRANSFER,Перевод,M2,Y,2020-05-21,2021-04-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00804-02,E00804,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0011,Комплаенс 11,MOVE,Перемещение,M2,N,2021-04-25,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00805-01,E00805,ИНЖЕНЕР_ИТ,Инженер ИТ,D0034,ИТ 34,HIRE,Приём,G5,N,2023-04-23,2024-02-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00805-02,E00805,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0034,ИТ 34,PROMOTION,Повышение,G5,Y,2024-02-08,2024-07-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00805-03,E00805,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0034,ИТ 34,PROMOTION,Повышение,G5,Y,2024-07-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00806-01,E00806,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0025,Операции 25,TRANSFER,Перевод,G1,Y,2020-01-01,2020-09-25,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00806-02,E00806,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0025,Операции 25,PROMOTION,Повышение,G1,Y,2020-09-26,2021-06-05,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00806-03,E00806,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0025,Операции 25,MOVE,Перемещение,G1,N,2021-06-06,2022-06-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00806-04,E00806,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0025,Операции 25,PROMOTION,Повышение,G1,Y,2022-06-15,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00807-01,E00807,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0010,Операции 10,TRANSFER,Перевод,G2,Y,2020-10-26,2021-03-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00807-02,E00807,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0010,Операции 10,TRANSFER,Перевод,G2,Y,2021-03-19,2022-03-12,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00807-03,E00807,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0010,Операции 10,MOVE,Перемещение,G2,N,2022-03-13,2022-11-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00807-04,E00807,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0010,Операции 10,MOVE,Перемещение,G2,N,2022-11-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00808-01,E00808,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0020,Комплаенс 20,TRANSFER,Перевод,M2,Y,2022-06-21,2022-11-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00808-02,E00808,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0020,Комплаенс 20,PROMOTION,Повышение,M2,Y,2022-11-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00809-01,E00809,ИНЖЕНЕР_ИТ,Инженер ИТ,D0009,ИТ 9,MOVE,Перемещение,G2,N,2021-04-10,2022-01-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00809-02,E00809,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0009,ИТ 9,TRANSFER,Перевод,G2,Y,2022-01-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00810-01,E00810,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0032,Комплаенс 32,MOVE,Перемещение,G1,N,2020-01-01,2020-09-17,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00810-02,E00810,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0032,Комплаенс 32,PROMOTION,Повышение,G1,Y,2020-09-18,2021-11-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00810-03,E00810,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0032,Комплаенс 32,TRANSFER,Перевод,G1,Y,2021-11-07,2022-07-31,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00810-04,E00810,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0032,Комплаенс 32,PROMOTION,Повышение,G1,Y,2022-08-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00811-01,E00811,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0031,Безопасность 31,PROMOTION,Повышение,G4,Y,2024-02-02,2024-07-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00811-02,E00811,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0031,Безопасность 31,TRANSFER,Перевод,G4,Y,2024-07-02,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00812-01,E00812,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0036,Безопасность 36,PROMOTION,Повышение,G1,Y,2022-02-13,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00813-01,E00813,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0004,Безопасность 4,TRANSFER,Перевод,G1,Y,2022-11-30,2023-12-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00813-02,E00813,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,G1,Y,2023-12-11,2024-07-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00813-03,E00813,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0004,Безопасность 4,HIRE,Приём,G1,N,2024-07-22,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00814-01,E00814,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0022,Комплаенс 22,PROMOTION,Повышение,G2,Y,2020-01-01,2020-11-05,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00814-02,E00814,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0022,Комплаенс 22,TRANSFER,Перевод,G2,Y,2020-11-06,2021-03-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00814-03,E00814,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0022,Комплаенс 22,MOVE,Перемещение,G2,N,2021-03-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00815-01,E00815,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0039,Продажи 39,TRANSFER,Перевод,G4,Y,2020-12-27,2021-05-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00815-02,E00815,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0039,Продажи 39,MOVE,Перемещение,G4,N,2021-05-25,2022-03-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00815-03,E00815,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0039,Продажи 39,HIRE,Приём,G4,N,2022-03-16,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00816-01,E00816,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0020,Комплаенс 20,MOVE,Перемещение,M1,N,2022-08-15,2023-07-20,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00816-02,E00816,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0020,Комплаенс 20,PROMOTION,Повышение,M1,Y,2023-07-21,2024-09-02,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00816-03,E00816,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0020,Комплаенс 20,PROMOTION,Повышение,M1,Y,2024-09-03,2025-03-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00816-04,E00816,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0020,Комплаенс 20,TRANSFER,Перевод,M1,Y,2025-03-10,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00817-01,E00817,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0036,Безопасность 36,MOVE,Перемещение,G4,N,2020-01-01,2020-12-23,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00817-02,E00817,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0036,Безопасность 36,HIRE,Приём,G4,N,2020-12-24,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00818-01,E00818,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0034,ИТ 34,TRANSFER,Перевод,G5,Y,2023-08-22,2024-06-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00818-02,E00818,ИНЖЕНЕР_ИТ,Инженер ИТ,D0034,ИТ 34,TRANSFER,Перевод,G5,Y,2024-06-29,2024-11-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00818-03,E00818,ИНЖЕНЕР_ИТ,Инженер ИТ,D0034,ИТ 34,PROMOTION,Повышение,G5,Y,2024-11-02,2025-04-23,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00818-04,E00818,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0034,ИТ 34,MOVE,Перемещение,G5,N,2025-04-24,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00819-01,E00819,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0037,Операции 37,PROMOTION,Повышение,G2,Y,2024-12-06,2025-11-25,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00819-02,E00819,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0037,Операции 37,PROMOTION,Повышение,G2,Y,2025-11-26,2026-05-12,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00819-03,E00819,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0037,Операции 37,MOVE,Перемещение,G2,N,2026-05-13,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00820-01,E00820,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0019,Продажи 19,PROMOTION,Повышение,G4,Y,2023-10-16,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00821-01,E00821,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0023,ИТ 23,MOVE,Перемещение,G1,N,2020-06-15,2021-03-11,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00821-02,E00821,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0023,ИТ 23,HIRE,Приём,G1,N,2021-03-12,2021-10-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00821-03,E00821,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0023,ИТ 23,TRANSFER,Перевод,G1,Y,2021-10-05,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00822-01,E00822,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0032,Комплаенс 32,HIRE,Приём,G1,N,2021-01-06,2021-06-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00822-02,E00822,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0032,Комплаенс 32,TRANSFER,Перевод,G1,Y,2021-06-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00823-01,E00823,ИНЖЕНЕР_ИТ,Инженер ИТ,D0008,ИТ 8,MOVE,Перемещение,M1,N,2020-01-01,2020-11-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00823-02,E00823,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0008,ИТ 8,MOVE,Перемещение,M1,N,2020-11-11,2021-04-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00823-03,E00823,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,HIRE,Приём,M1,N,2021-04-29,2021-12-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00823-04,E00823,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,TRANSFER,Перевод,M1,Y,2021-12-10,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00824-01,E00824,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0040,Комплаенс 40,PROMOTION,Повышение,G4,Y,2023-08-26,2024-04-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00824-02,E00824,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0040,Комплаенс 40,MOVE,Перемещение,G4,N,2024-04-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00825-01,E00825,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0001,Безопасность 1,HIRE,Приём,G4,N,2021-04-04,2021-10-27,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00825-02,E00825,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0001,Безопасность 1,TRANSFER,Перевод,G4,Y,2021-10-28,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
