src_case_id,employee_src_id,case_type_code,case_type_name,risk_flag,case_status,registered_at,resolved_at,resolution_code,resolution_name,source_system,load_dttm,batch_id
SEC-0002939,E00043,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-01-02 03:55:46,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002940,E00214,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-11-01 01:48:35,2024-11-11 01:48:35,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002941,E02530,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-02-19 22:40:26,2024-02-24 22:40:26,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002942,E00028,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-09-20 06:02:55,2024-09-25 06:02:55,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002943,E00105,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-04-14 05:35:39,2024-04-21 05:35:39,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002944,E00553,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-23 02:54:08,2024-05-01 02:54:08,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002945,E00261,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-06-01 15:00:37,2024-06-13 15:00:37,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002946,E02054,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-07-18 19:05:31,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002947,E02248,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-05-16 20:25:40,2024-05-24 20:25:40,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002948,E01503,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-02-05 09:20:15,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002949,E00069,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-03-21 09:54:32,2024-03-24 09:54:32,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002950,E00124,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-09-06 06:32:32,2024-09-13 06:32:32,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002951,E01816,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-04-08 03:01:17,2024-04-19 03:01:17,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002952,E00271,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-01-07 01:34:31,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002953,E01171,PHYS_ACCESS,Нарушение физического доступа,N,OPEN,2024-12-30 17:09:17,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002954,E00051,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-04-17 00:02:29,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002955,E00296,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-09-30 21:46:32,2024-10-02 21:46:32,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002956,E00019,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-04-06 08:14:08,2024-04-07 08:14:08,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002957,E01690,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-11-16 13:11:17,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002958,E00879,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-08-18 13:05:21,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002959,E00113,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-13 09:36:20,2024-08-23 09:36:20,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002960,E00358,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-03-12 11:09:49,2024-03-17 11:09:49,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002961,E02404,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-10-12 07:55:25,2024-10-19 07:55:25,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002962,E01720,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-07-11 02:22:07,2024-07-15 02:22:07,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002963,E01157,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-10-02 10:52:05,2024-10-07 10:52:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002964,E00415,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-11-09 13:20:46,2024-11-11 13:20:46,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002965,E00785,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-07-22 00:53:54,2024-07-24 00:53:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002966,E02082,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-01-24 01:55:58,2024-02-04 01:55:58,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002967,E00248,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-10-06 12:46:06,2024-10-13 12:46:06,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002968,E01652,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-09-25 07:45:48,2024-10-07 07:45:48,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002969,E00260,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-10-27 16:08:49,2024-11-01 16:08:49,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002970,E00026,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-12-08 00:04:27,2024-12-14 00:04:27,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002971,E00053,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-05-05 00:42:38,2024-05-16 00:42:38,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002972,E01525,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-12-31 14:29:35,2025-01-03 14:29:35,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002973,E02207,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-07-31 05:29:35,2024-08-06 05:29:35,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002974,E00097,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-03-01 18:23:52,2024-03-10 18:23:52,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002975,E02490,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-01-05 21:12:53,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002976,E02508,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-07-12 19:03:03,2024-07-19 19:03:03,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002977,E00008,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-01-08 13:39:57,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002978,E02633,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-01-06 03:00:24,2024-01-18 03:00:24,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002979,E01872,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-02-08 09:05:23,2024-02-09 09:05:23,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002980,E02598,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-06-24 15:57:20,2024-06-27 15:57:20,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002981,E02486,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-01-14 20:37:41,2024-01-18 20:37:41,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002982,E02943,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-04-27 00:46:53,2024-05-09 00:46:53,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002983,E00145,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-12-05 09:29:00,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002984,E00136,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-18 10:05:33,2024-04-22 10:05:33,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002985,E02565,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-10-02 17:01:37,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002986,E00367,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-04-03 06:17:54,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002987,E01272,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-07-04 10:42:54,2024-07-09 10:42:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002988,E01366,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-09-14 14:02:20,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002989,E00088,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-05-03 05:21:09,2024-05-07 05:21:09,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002990,E01611,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-01-06 19:27:05,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002991,E01643,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-01-06 00:16:12,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002992,E01561,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-05-03 10:28:08,2024-05-07 10:28:08,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002993,E00122,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-10-05 21:08:50,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002994,E00960,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-01-15 11:19:56,2024-01-16 11:19:56,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002995,E01511,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-01-20 18:44:59,2024-01-26 18:44:59,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002996,E01944,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-17 14:59:13,2024-12-23 14:59:13,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002997,E00285,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-10-07 00:48:20,2024-10-10 00:48:20,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002998,E02649,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-09-29 21:28:29,2024-10-11 21:28:29,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0002999,E00069,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-01-15 21:26:52,2024-01-16 21:26:52,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0003000,E01745,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-24 14:48:50,2024-09-26 14:48:50,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0003001,E02567,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-07-08 09:38:24,2024-07-16 09:38:24,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0003002,E01833,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-12-21 19:10:35,2024-12-30 19:10:35,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0003003,E00706,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-02-09 00:36:05,2024-02-10 00:36:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
