src_network_event_id,employee_src_id,src_account_id,system_code,event_dttm,destination_type,destination_name,traffic_mb,connection_count,blocked_flag,vpn_used_flag,source_system,load_dttm,batch_id
NET-0003655,E00606,ACC-0001969,VPN,2024-03-22 05:40:07,EXTERNAL,github.com,319.1155,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003656,E00606,ACC-0001969,VPN,2024-09-21 14:26:39,EXTERNAL,github.com,434.8082,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003657,E00607,ACC-0001971,AD,2024-07-25 14:29:06,INTERNAL,intranet.local,419.9151,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003658,E00607,ACC-0001971,AD,2024-07-14 01:17:41,INTERNAL,intranet.local,181.7203,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003659,E00607,ACC-0001972,MAIL,2024-10-14 14:29:16,INTERNAL,corp.local,728.0901,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003660,E00607,ACC-0001972,MAIL,2024-10-10 18:54:45,EXTERNAL,github.com,535.2432,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003661,E00608,ACC-0001974,AD,2024-10-04 20:13:01,EXTERNAL,github.com,315.9221,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003662,E00608,ACC-0001974,AD,2024-08-05 21:23:19,EXTERNAL,dropbox.com,398.0912,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003663,E00608,ACC-0001974,AD,2024-01-21 23:19:05,EXTERNAL,dropbox.com,785.8698,10,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003664,E00608,ACC-0001974,AD,2024-08-26 04:52:13,INTERNAL,corp.local,122.966,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003665,E00608,ACC-0001975,MAIL,2024-03-16 23:03:30,EXTERNAL,telegram.org,532.3654,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003666,E00608,ACC-0001975,MAIL,2024-06-26 14:11:14,EXTERNAL,dropbox.com,843.6105,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003667,E00608,ACC-0001975,MAIL,2024-11-10 15:35:20,EXTERNAL,drive.google.com,107.5226,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003668,E00608,ACC-0001975,MAIL,2024-11-20 21:05:21,EXTERNAL,github.com,718.5771,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003669,E00608,ACC-0001976,VPN,2024-02-27 14:07:39,EXTERNAL,github.com,200.0485,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003670,E00608,ACC-0001976,VPN,2024-12-23 12:21:41,EXTERNAL,telegram.org,380.4844,16,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003671,E00608,ACC-0001976,VPN,2024-04-17 18:34:04,EXTERNAL,telegram.org,519.4823,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003672,E00608,ACC-0001976,VPN,2024-11-02 17:52:46,EXTERNAL,telegram.org,31.6098,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003673,E00609,ACC-0001978,AD,2024-09-13 14:22:44,EXTERNAL,telegram.org,636.0285,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003674,E00609,ACC-0001979,VPN,2024-03-08 23:47:02,EXTERNAL,github.com,169.5359,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003675,E00610,ACC-0001981,AD,2024-12-29 20:35:03,EXTERNAL,telegram.org,820.7161,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003676,E00610,ACC-0001981,AD,2024-09-08 10:34:51,EXTERNAL,telegram.org,412.7338,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003677,E00610,ACC-0001981,AD,2024-09-15 22:56:57,INTERNAL,intranet.local,145.4287,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003678,E00610,ACC-0001981,AD,2024-06-20 16:42:18,EXTERNAL,drive.google.com,827.1282,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003679,E00610,ACC-0001982,MAIL,2024-04-30 03:52:22,EXTERNAL,telegram.org,706.5376,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003680,E00610,ACC-0001982,MAIL,2024-10-23 12:52:24,EXTERNAL,telegram.org,782.8892,6,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003681,E00611,ACC-0001984,AD,2024-02-06 15:45:04,EXTERNAL,dropbox.com,428.7102,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003682,E00611,ACC-0001984,AD,2024-10-11 13:28:29,EXTERNAL,dropbox.com,254.6866,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003683,E00611,ACC-0001985,MAIL,2024-10-28 23:27:54,INTERNAL,corp.local,714.8133,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003684,E00611,ACC-0001985,MAIL,2024-08-25 17:22:29,INTERNAL,corp.local,589.2457,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003685,E00612,ACC-0001987,AD,2024-09-06 19:19:27,EXTERNAL,drive.google.com,584.1316,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003686,E00612,ACC-0001987,AD,2024-01-27 10:00:28,EXTERNAL,telegram.org,783.3664,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003687,E00612,ACC-0001988,MAIL,2024-01-16 10:18:44,EXTERNAL,dropbox.com,50.3912,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003688,E00612,ACC-0001988,MAIL,2024-04-01 16:02:48,INTERNAL,intranet.local,592.7895,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003689,E00613,ACC-0001991,AD,2024-06-07 19:24:56,INTERNAL,corp.local,207.5854,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003690,E00613,ACC-0001991,AD,2024-12-20 03:25:46,EXTERNAL,drive.google.com,529.448,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003691,E00613,ACC-0001991,AD,2024-08-24 09:30:31,EXTERNAL,dropbox.com,583.8526,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003692,E00613,ACC-0001992,MAIL,2024-10-25 16:47:15,EXTERNAL,github.com,312.4878,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003693,E00614,ACC-0001994,AD,2024-08-13 09:57:36,EXTERNAL,dropbox.com,346.7402,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003694,E00614,ACC-0001994,AD,2024-04-10 05:25:49,INTERNAL,corp.local,59.0303,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003695,E00614,ACC-0001994,AD,2024-03-06 17:38:38,INTERNAL,corp.local,192.9406,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003696,E00614,ACC-0001994,AD,2024-10-01 03:32:36,INTERNAL,intranet.local,614.3198,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003697,E00614,ACC-0001995,MAIL,2024-08-24 23:53:19,INTERNAL,corp.local,220.98,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003698,E00614,ACC-0001996,VPN,2024-05-15 04:57:28,INTERNAL,intranet.local,411.4083,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003699,E00614,ACC-0001996,VPN,2024-03-22 23:34:16,EXTERNAL,telegram.org,564.8622,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003700,E00614,ACC-0001996,VPN,2024-05-22 03:00:54,EXTERNAL,drive.google.com,200.1558,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003701,E00615,ACC-0001998,AD,2024-12-05 05:20:36,INTERNAL,intranet.local,617.9503,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003702,E00615,ACC-0001998,AD,2024-01-18 21:01:58,INTERNAL,intranet.local,740.6307,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003703,E00615,ACC-0001998,AD,2024-05-04 11:41:41,INTERNAL,intranet.local,462.8531,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003704,E00615,ACC-0001999,MAIL,2024-02-14 22:57:05,EXTERNAL,dropbox.com,132.59,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003705,E00615,ACC-0001999,MAIL,2024-08-30 03:52:08,EXTERNAL,dropbox.com,625.1531,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003706,E00615,ACC-0001999,MAIL,2024-10-25 15:17:30,INTERNAL,corp.local,190.1254,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003707,E00616,ACC-0002001,AD,2024-04-25 04:04:32,EXTERNAL,telegram.org,494.8194,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003708,E00616,ACC-0002002,MAIL,2024-08-26 09:36:34,EXTERNAL,telegram.org,838.1516,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003709,E00616,ACC-0002002,MAIL,2024-03-11 19:41:50,EXTERNAL,github.com,121.7274,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003710,E00617,ACC-0002003,AD,2024-09-04 06:33:51,EXTERNAL,telegram.org,7.8684,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003711,E00617,ACC-0002003,AD,2024-05-10 18:58:22,EXTERNAL,telegram.org,285.5129,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003712,E00617,ACC-0002004,MAIL,2024-03-17 02:52:57,EXTERNAL,telegram.org,232.8038,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003713,E00617,ACC-0002004,MAIL,2024-07-23 13:31:32,INTERNAL,corp.local,388.4622,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003714,E00617,ACC-0002004,MAIL,2024-11-14 12:09:27,INTERNAL,corp.local,751.8092,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003715,E00617,ACC-0002004,MAIL,2024-08-27 16:23:12,INTERNAL,corp.local,458.2455,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003716,E00618,ACC-0002007,AD,2024-04-02 19:25:10,INTERNAL,corp.local,587.3456,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003717,E00618,ACC-0002007,AD,2024-01-04 16:30:54,INTERNAL,intranet.local,608.7328,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003718,E00618,ACC-0002008,MAIL,2024-03-01 19:22:51,EXTERNAL,drive.google.com,267.1519,19,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003719,E00618,ACC-0002008,MAIL,2024-06-05 07:28:57,EXTERNAL,github.com,171.8027,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003720,E00618,ACC-0002008,MAIL,2024-06-12 07:40:24,INTERNAL,intranet.local,404.9288,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003721,E00618,ACC-0002008,MAIL,2024-07-01 10:02:52,EXTERNAL,github.com,367.0568,12,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003722,E00618,ACC-0002009,VPN,2024-09-01 02:31:29,EXTERNAL,drive.google.com,461.5253,3,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003723,E00618,ACC-0002009,VPN,2024-12-25 23:14:49,INTERNAL,intranet.local,215.6445,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003724,E00618,ACC-0002009,VPN,2024-12-20 06:33:10,EXTERNAL,drive.google.com,68.5576,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003725,E00619,ACC-0002011,AD,2024-01-19 00:41:54,INTERNAL,corp.local,90.9789,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003726,E00619,ACC-0002011,AD,2024-10-20 01:45:22,EXTERNAL,drive.google.com,375.0858,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003727,E00619,ACC-0002012,MAIL,2024-03-16 21:37:08,EXTERNAL,telegram.org,137.7831,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003728,E00619,ACC-0002012,MAIL,2024-06-28 10:29:47,EXTERNAL,drive.google.com,786.8652,7,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003729,E00619,ACC-0002013,VPN,2024-11-21 07:11:33,EXTERNAL,github.com,751.9078,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003730,E00620,ACC-0002015,AD,2024-03-09 05:19:01,EXTERNAL,drive.google.com,576.6019,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003731,E00620,ACC-0002015,AD,2024-10-30 03:05:11,EXTERNAL,dropbox.com,843.2686,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003732,E00620,ACC-0002015,AD,2024-07-18 11:21:32,EXTERNAL,telegram.org,148.873,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003733,E00620,ACC-0002015,AD,2024-08-05 00:45:19,INTERNAL,intranet.local,717.0681,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003734,E00620,ACC-0002016,MAIL,2024-12-27 13:08:11,INTERNAL,corp.local,596.5078,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003735,E00620,ACC-0002017,VPN,2024-05-28 10:39:28,EXTERNAL,github.com,658.7709,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003736,E00620,ACC-0002017,VPN,2024-12-25 12:50:23,EXTERNAL,drive.google.com,184.6059,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003737,E00620,ACC-0002017,VPN,2024-08-26 10:59:43,INTERNAL,corp.local,206.9169,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003738,E00620,ACC-0002017,VPN,2024-03-15 12:44:21,EXTERNAL,drive.google.com,722.3046,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003739,E00621,ACC-0002019,AD,2024-11-20 23:24:08,EXTERNAL,telegram.org,642.4335,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003740,E00621,ACC-0002019,AD,2024-12-18 07:08:41,EXTERNAL,dropbox.com,760.7676,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003741,E00621,ACC-0002019,AD,2024-03-28 04:32:24,EXTERNAL,github.com,815.9015,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003742,E00621,ACC-0002019,AD,2024-01-31 08:44:16,INTERNAL,corp.local,144.2398,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003743,E00621,ACC-0002020,MAIL,2024-06-14 14:53:19,EXTERNAL,drive.google.com,619.6299,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003744,E00621,ACC-0002020,MAIL,2024-08-03 21:47:04,INTERNAL,intranet.local,351.93,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003745,E00621,ACC-0002020,MAIL,2024-03-16 05:20:15,INTERNAL,intranet.local,157.8694,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003746,E00621,ACC-0002020,MAIL,2024-07-13 22:31:33,INTERNAL,corp.local,842.2026,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003747,E00622,ACC-0002023,AD,2024-10-01 08:35:07,EXTERNAL,telegram.org,468.6953,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003748,E00622,ACC-0002024,MAIL,2024-12-19 11:52:47,EXTERNAL,telegram.org,174.3581,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003749,E00622,ACC-0002024,MAIL,2024-04-08 19:01:48,EXTERNAL,telegram.org,729.1066,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003750,E00622,ACC-0002024,MAIL,2024-10-09 14:05:00,EXTERNAL,dropbox.com,176.9801,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003751,E00622,ACC-0002025,VPN,2024-09-09 19:14:03,EXTERNAL,drive.google.com,788.2761,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003752,E00622,ACC-0002025,VPN,2024-11-29 00:20:06,EXTERNAL,github.com,607.9717,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003753,E00622,ACC-0002025,VPN,2024-01-27 01:38:57,EXTERNAL,telegram.org,402.7524,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003754,E00623,ACC-0002027,AD,2024-11-20 08:25:44,EXTERNAL,drive.google.com,416.331,13,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003755,E00623,ACC-0002027,AD,2024-08-10 03:24:05,INTERNAL,intranet.local,638.3329,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003756,E00623,ACC-0002027,AD,2024-06-04 10:15:59,EXTERNAL,github.com,613.0028,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003757,E00623,ACC-0002028,MAIL,2024-08-29 21:52:00,EXTERNAL,github.com,8.3654,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003758,E00623,ACC-0002028,MAIL,2024-08-07 09:36:42,EXTERNAL,telegram.org,385.2697,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003759,E00623,ACC-0002028,MAIL,2024-05-31 23:50:10,EXTERNAL,drive.google.com,747.2921,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003760,E00624,ACC-0002031,AD,2024-09-15 19:53:56,EXTERNAL,telegram.org,77.1358,11,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003761,E00624,ACC-0002031,AD,2024-10-03 11:29:35,INTERNAL,intranet.local,797.6269,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003762,E00624,ACC-0002032,MAIL,2024-04-14 04:21:48,EXTERNAL,telegram.org,780.5169,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003763,E00624,ACC-0002032,MAIL,2024-02-27 16:21:04,EXTERNAL,github.com,578.8061,14,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003764,E00624,ACC-0002032,MAIL,2024-11-08 17:22:38,EXTERNAL,telegram.org,89.2847,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003765,E00624,ACC-0002032,MAIL,2024-03-29 10:50:58,EXTERNAL,github.com,448.6061,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003766,E00624,ACC-0002033,VPN,2024-12-04 18:50:57,EXTERNAL,drive.google.com,420.9846,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003767,E00624,ACC-0002033,VPN,2024-08-27 14:51:24,INTERNAL,intranet.local,271.0511,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003768,E00624,ACC-0002033,VPN,2024-04-14 17:55:50,INTERNAL,corp.local,235.9993,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003769,E00625,ACC-0002034,AD,2024-02-29 10:14:10,INTERNAL,intranet.local,324.5963,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003770,E00625,ACC-0002034,AD,2024-05-10 22:44:05,INTERNAL,intranet.local,664.022,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003771,E00625,ACC-0002034,AD,2024-02-17 21:02:44,EXTERNAL,telegram.org,346.6829,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003772,E00625,ACC-0002034,AD,2024-10-15 11:34:14,EXTERNAL,drive.google.com,162.6496,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003773,E00625,ACC-0002035,MAIL,2024-08-20 21:12:42,INTERNAL,corp.local,451.6884,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003774,E00625,ACC-0002035,MAIL,2024-01-02 16:14:16,EXTERNAL,telegram.org,530.243,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003775,E00625,ACC-0002035,MAIL,2024-08-22 07:35:17,INTERNAL,corp.local,31.8192,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003776,E00625,ACC-0002036,VPN,2024-07-24 09:33:52,EXTERNAL,dropbox.com,219.3068,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003777,E00625,ACC-0002036,VPN,2024-04-24 13:10:10,EXTERNAL,dropbox.com,369.9101,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003778,E00626,ACC-0002038,AD,2024-03-15 04:18:08,INTERNAL,corp.local,127.9474,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003779,E00626,ACC-0002038,AD,2024-06-20 14:31:35,EXTERNAL,telegram.org,209.3267,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003780,E00626,ACC-0002038,AD,2024-07-14 03:45:29,INTERNAL,corp.local,769.814,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003781,E00626,ACC-0002038,AD,2024-09-09 18:07:57,EXTERNAL,drive.google.com,430.7299,15,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003782,E00626,ACC-0002039,VPN,2024-12-14 12:21:23,EXTERNAL,github.com,787.4395,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003783,E00627,ACC-0002041,AD,2024-04-15 07:19:16,EXTERNAL,telegram.org,220.3661,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003784,E00627,ACC-0002041,AD,2024-10-31 20:46:48,EXTERNAL,dropbox.com,416.3088,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003785,E00627,ACC-0002041,AD,2024-05-01 08:57:46,INTERNAL,corp.local,209.9076,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003786,E00627,ACC-0002041,AD,2024-12-26 00:36:42,EXTERNAL,drive.google.com,354.0051,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003787,E00627,ACC-0002042,MAIL,2024-10-24 19:54:19,EXTERNAL,telegram.org,40.1307,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003788,E00627,ACC-0002043,VPN,2024-08-19 13:36:15,EXTERNAL,dropbox.com,212.8404,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003789,E00627,ACC-0002043,VPN,2024-12-02 21:03:51,INTERNAL,intranet.local,498.1963,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003790,E00628,ACC-0002046,AD,2024-02-05 13:36:34,INTERNAL,corp.local,67.7146,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003791,E00628,ACC-0002046,AD,2024-08-18 01:03:04,EXTERNAL,github.com,246.107,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003792,E00628,ACC-0002046,AD,2024-03-18 00:31:12,EXTERNAL,dropbox.com,670.6938,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003793,E00628,ACC-0002046,AD,2024-03-20 06:13:41,EXTERNAL,dropbox.com,262.0176,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003794,E00628,ACC-0002047,MAIL,2024-01-21 15:07:18,INTERNAL,intranet.local,7.5177,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003795,E00628,ACC-0002048,VPN,2024-07-31 14:25:58,INTERNAL,corp.local,401.3295,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003796,E00628,ACC-0002048,VPN,2024-03-20 15:08:34,EXTERNAL,github.com,164.1901,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003797,E00628,ACC-0002048,VPN,2024-07-12 00:51:56,INTERNAL,intranet.local,369.5865,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003798,E00629,ACC-0002050,AD,2024-05-20 22:48:03,EXTERNAL,telegram.org,249.199,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003799,E00629,ACC-0002050,AD,2024-07-13 13:49:04,EXTERNAL,telegram.org,25.4768,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003800,E00629,ACC-0002051,MAIL,2024-11-02 09:28:18,INTERNAL,intranet.local,171.3035,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003801,E00629,ACC-0002051,MAIL,2024-04-03 06:57:03,EXTERNAL,dropbox.com,284.5361,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003802,E00629,ACC-0002052,VPN,2024-07-31 14:02:15,EXTERNAL,github.com,259.4178,16,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0003803,E00629,ACC-0002052,VPN,2024-03-04 12:04:41,EXTERNAL,drive.google.com,164.3697,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
