src_activity_id,employee_src_id,activity_type_code,activity_type_name,activity_group,activity_status,detected_at,valid_from,valid_to,comment_text,source_system,load_dttm,batch_id
NWA-0001151,E00597,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-05-05 15:22:38,2024-05-05,2024-06-20,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001152,E00900,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-09-08 17:40:45,2024-09-08,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001153,E00091,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-02-28 11:05:26,2024-02-28,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001154,E00132,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-07-20 02:10:35,2024-07-20,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001155,E00274,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-06-14 08:24:46,2024-06-14,2024-06-25,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001156,E00298,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-02-20 16:45:15,2024-02-20,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001157,E01194,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-08-08 07:46:20,2024-08-08,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001158,E02090,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-10-18 14:36:18,2024-10-18,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001159,E00192,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-11-30 10:31:39,2024-11-30,2024-12-21,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001160,E02455,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-09-02 09:35:32,2024-09-02,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001161,E00888,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-10-07 20:33:54,2024-10-07,2024-12-11,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001162,E01160,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-06-13 06:24:59,2024-06-13,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001163,E00297,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-07-09 05:07:45,2024-07-09,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001164,E01562,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-10-03 12:49:27,2024-10-03,2024-10-15,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001165,E01238,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-02-16 19:10:03,2024-02-16,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001166,E01077,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-02-17 14:34:12,2024-02-17,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001167,E02927,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-03-23 01:12:15,2024-03-23,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001168,E00021,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-06-24 02:29:33,2024-06-24,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001169,E02367,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-09-27 03:29:22,2024-09-27,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001170,E00275,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-06-24 13:36:45,2024-06-24,2024-08-17,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001171,E00273,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-01-29 06:29:06,2024-01-29,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001172,E00084,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-11-12 06:29:45,2024-11-12,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001173,E02785,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-12-29 19:27:41,2024-12-29,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001174,E02843,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-10-27 05:12:55,2024-10-27,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001175,E00136,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-05-09 16:08:35,2024-05-09,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001176,E01977,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-04-13 13:12:06,2024-04-13,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001177,E02578,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-08-19 05:41:54,2024-08-19,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001178,E00157,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-01-24 19:56:58,2024-01-24,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001179,E00020,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-10-31 20:49:49,2024-10-31,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001180,E00111,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-08-05 08:20:03,2024-08-05,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001181,E02539,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-05-01 12:48:32,2024-05-01,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001182,E00280,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-12-28 04:07:56,2024-12-28,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001183,E01988,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-05-20 11:05:27,2024-05-20,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001184,E00079,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-11-28 02:42:15,2024-11-28,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001185,E00074,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-03-11 13:24:38,2024-03-11,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001186,E01329,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-08-18 11:06:26,2024-08-18,2024-09-23,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001187,E02246,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-02-16 10:24:51,2024-02-16,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001188,E00296,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-10-24 12:17:40,2024-10-24,2024-12-04,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001189,E01413,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-07-31 22:19:59,2024-07-31,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001190,E01564,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-09-17 11:40:07,2024-09-17,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001191,E02234,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-07-05 10:57:07,2024-07-05,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001192,E00023,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-07-30 15:30:39,2024-07-30,2024-10-12,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001193,E02279,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-08-17 08:22:23,2024-08-17,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001194,E00158,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-05-28 21:36:44,2024-05-28,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001195,E02499,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-12-01 16:05:44,2024-12-01,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001196,E01469,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-04-20 10:21:22,2024-04-20,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001197,E02220,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-02-12 04:45:11,2024-02-12,2024-03-06,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001198,E00181,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-05-14 23:46:45,2024-05-14,2024-08-01,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001199,E00229,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-01-19 04:51:51,2024-01-19,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001200,E00130,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-10-12 18:13:47,2024-10-12,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001201,E02900,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-02-09 19:53:10,2024-02-09,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001202,E02519,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-06-01 05:53:00,2024-06-01,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001203,E00240,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-02-11 00:23:43,2024-02-11,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001204,E00099,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-05-11 14:43:30,2024-05-11,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001205,E01627,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-06-03 09:51:13,2024-06-03,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001206,E00448,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-03-26 15:35:44,2024-03-26,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001207,E00164,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-03-27 09:01:11,2024-03-27,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001208,E02933,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-04-17 08:17:18,2024-04-17,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001209,E00189,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-04-28 07:37:02,2024-04-28,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001210,E01719,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-10-01 18:56:19,2024-10-01,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001211,E00020,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-12-17 04:13:43,2024-12-17,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001212,E00537,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-02-25 22:10:59,2024-02-25,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0001213,E00335,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-12-22 03:52:15,2024-12-22,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
