src_incident_id,employee_src_id,incident_code,incident_name,severity_level,incident_status,detected_at,closed_at,channel_name,source_system,load_dttm,batch_id
IB-0001895,E02536,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-07-14 11:41:30,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001896,E00237,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-04-03 02:34:22,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001897,E00085,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-27 07:23:13,2024-12-30 13:23:13,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001898,E02437,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-09 15:56:01,2024-03-11 17:56:01,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001899,E00964,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-06-24 11:45:55,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001900,E00159,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-29 12:30:26,2024-09-04 13:30:26,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001901,E00241,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-07-04 05:23:51,2024-07-11 10:23:51,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001902,E02388,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-12 04:22:05,2024-09-13 11:22:05,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001903,E00060,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-01-18 04:43:01,2024-01-21 16:43:01,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001904,E01439,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-11-02 06:45:48,2024-11-10 18:45:48,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001905,E02617,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-17 11:14:40,2024-01-21 13:14:40,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001906,E00908,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-03-25 03:33:27,2024-04-02 10:33:27,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001907,E00115,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-05-01 20:47:04,2024-05-01 21:47:04,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001908,E01974,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-02 17:38:29,2024-11-03 18:38:29,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001909,E00151,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-11-28 11:54:07,2024-12-06 13:54:07,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001910,E01577,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-20 03:18:59,2024-08-29 13:18:59,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001911,E00206,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-01-15 01:14:27,2024-01-20 03:14:27,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001912,E02430,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-19 15:03:04,2024-11-26 00:03:04,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001913,E00222,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-30 19:51:18,2024-02-07 20:51:18,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001914,E00605,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-11-26 09:00:12,2024-11-28 18:00:12,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001915,E00052,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-06-13 02:35:10,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001916,E00072,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-10-23 02:08:26,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001917,E00070,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-06 11:13:49,2024-08-10 12:13:49,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001918,E00874,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-12-04 22:55:07,2024-12-12 06:55:07,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001919,E01429,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-03-01 00:02:23,2024-03-05 09:02:23,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001920,E00436,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-25 03:58:54,2024-09-27 10:58:54,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001921,E02662,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-12-22 01:39:42,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001922,E01518,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-15 17:36:37,2024-06-25 19:36:37,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001923,E00284,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-19 16:00:36,2024-01-21 01:00:36,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001924,E02733,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-01 08:12:47,2024-12-11 12:12:47,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001925,E00094,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-05-18 17:07:59,2024-05-27 01:07:59,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001926,E00078,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-02-14 16:05:01,2024-02-24 22:05:01,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001927,E02817,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-29 06:51:17,2024-09-30 07:51:17,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001928,E02338,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-11-30 01:26:22,2024-12-04 07:26:22,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001929,E00046,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-02-24 18:02:42,2024-02-28 01:02:42,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001930,E01659,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-10-28 08:36:08,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001931,E00209,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-12-06 09:02:19,2024-12-07 21:02:19,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001932,E01052,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-11-08 09:56:45,2024-11-11 14:56:45,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001933,E01080,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-08-07 19:52:01,2024-08-08 02:52:01,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001934,E01362,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-01-14 11:43:16,2024-01-16 23:43:16,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001935,E00204,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-18 17:36:33,2024-08-29 03:36:33,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001936,E00167,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-04-10 03:43:25,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001937,E00074,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-09-12 12:18:28,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001938,E02665,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-12-18 12:23:13,2024-12-23 16:23:13,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001939,E01600,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-02-03 05:37:10,2024-02-08 09:37:10,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001940,E00147,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-02-23 23:25:27,2024-03-05 06:25:27,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001941,E01203,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-12-11 16:40:41,2024-12-20 17:40:41,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001942,E02812,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-02-20 06:48:54,2024-02-27 13:48:54,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001943,E00200,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-02-23 05:54:58,2024-03-02 12:54:58,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001944,E00098,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-08-19 18:14:40,2024-08-24 01:14:40,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001945,E00189,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-02 17:26:26,2024-06-05 01:26:26,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001946,E01210,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-03-02 09:56:40,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001947,E02037,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-03-21 02:41:06,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001948,E00141,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-03-19 20:50:02,2024-03-25 08:50:02,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001949,E00003,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-05-04 16:12:28,2024-05-13 02:12:28,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001950,E00257,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-03-10 19:25:03,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001951,E00077,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-31 02:09:34,2024-09-03 08:09:34,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001952,E00772,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-07-19 00:28:44,2024-07-25 01:28:44,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001953,E02555,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-04-21 21:47:57,2024-04-25 00:47:57,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001954,E02913,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-03 13:47:03,2024-01-05 23:47:03,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001955,E00927,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-11-03 21:42:53,2024-11-13 23:42:53,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001956,E02205,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-07-17 20:07:37,2024-07-21 07:07:37,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001957,E01974,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-10-22 22:54:20,2024-10-26 23:54:20,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001958,E00059,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-12-27 09:26:55,2024-12-30 11:26:55,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001959,E02318,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-02-01 09:12:25,2024-02-11 10:12:25,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001960,E02322,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-02-28 11:43:45,2024-03-01 18:43:45,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001961,E02128,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-10-20 03:26:14,2024-10-23 14:26:14,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001962,E01940,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-19 14:40:28,2024-04-24 17:40:28,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001963,E00154,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-07-21 23:42:58,2024-07-24 03:42:58,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001964,E00611,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-04-30 17:01:07,2024-05-02 20:01:07,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001965,E00060,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-12-15 03:37:33,2024-12-23 14:37:33,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001966,E01357,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-04-06 21:46:10,2024-04-12 01:46:10,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001967,E01933,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-01-03 18:19:11,2024-01-11 01:19:11,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001968,E01552,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-07-25 17:10:49,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001969,E00257,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-31 16:37:01,2024-02-02 17:37:01,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001970,E00037,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-10-05 08:53:56,2024-10-13 14:53:56,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001971,E00070,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-02-19 20:43:27,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001972,E01211,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-04-09 18:42:38,2024-04-13 22:42:38,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001973,E00499,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-11-08 17:39:17,2024-11-12 22:39:17,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001974,E00196,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-05-16 21:47:30,2024-05-21 02:47:30,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001975,E00246,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-11-10 20:57:43,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001976,E00125,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-11-01 01:18:24,2024-11-08 04:18:24,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001977,E01915,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-02-05 19:41:29,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001978,E02594,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-28 21:08:38,2024-04-07 07:08:38,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001979,E02915,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-29 05:56:31,2024-10-07 17:56:31,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001980,E02174,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-07-15 17:44:43,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001981,E00220,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-02-14 21:30:13,2024-02-24 00:30:13,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001982,E00891,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-06-18 18:06:47,2024-06-22 03:06:47,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001983,E01182,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-12-02 21:33:01,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001984,E00083,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-03-13 07:39:56,2024-03-22 13:39:56,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001985,E01799,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-04-22 13:29:00,2024-05-02 15:29:00,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001986,E02152,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-05 17:45:32,2024-11-12 22:45:32,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0001987,E02034,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-01-03 11:26:39,2024-01-06 18:26:39,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
