src_absence_event_id,employee_src_id,absence_type_code,absence_type_name,absence_reason_group,start_date,end_date,duration_days,approved_flag,source_system,load_dttm,batch_id
ABS-0000522,E00362,SICK_LEAVE,Больничный,HEALTH,2024-01-17,2024-01-25,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000523,E00363,SICK_LEAVE,Больничный,HEALTH,2024-07-02,2024-07-09,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000524,E00363,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-20,2024-09-30,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000525,E00366,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-20,2024-04-21,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000526,E00366,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-06,2024-11-08,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000527,E00368,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-10-24,2024-10-30,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000528,E00368,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-27,2024-09-06,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000529,E00369,DAY_OFF,Отгул,WORKLOAD,2024-06-26,2024-07-09,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000530,E00371,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-27,2024-03-30,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000531,E00371,SICK_LEAVE,Больничный,HEALTH,2024-09-09,2024-09-14,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000532,E00373,DAY_OFF,Отгул,WORKLOAD,2024-06-03,2024-06-16,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000533,E00375,SICK_LEAVE,Больничный,HEALTH,2024-07-09,2024-07-09,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000534,E00375,VACATION,Ежегодный отпуск,PLANNED,2024-05-05,2024-05-17,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000535,E00375,VACATION,Ежегодный отпуск,PLANNED,2024-08-03,2024-08-14,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000536,E00376,SICK_LEAVE,Больничный,HEALTH,2024-11-18,2024-11-23,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000537,E00376,SICK_LEAVE,Больничный,HEALTH,2024-10-21,2024-11-03,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000538,E00376,DAY_OFF,Отгул,WORKLOAD,2024-02-18,2024-02-26,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000539,E00376,DAY_OFF,Отгул,WORKLOAD,2024-03-04,2024-03-09,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000540,E00380,SICK_LEAVE,Больничный,HEALTH,2024-09-07,2024-09-08,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000541,E00380,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-09,2024-07-11,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000542,E00381,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-05,2024-04-08,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000543,E00381,VACATION,Ежегодный отпуск,PLANNED,2024-09-09,2024-09-28,20,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000544,E00382,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-07,2024-07-19,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000545,E00382,VACATION,Ежегодный отпуск,PLANNED,2024-05-06,2024-05-16,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000546,E00382,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-08,2024-08-21,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000547,E00385,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-27,2024-05-29,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000548,E00388,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-19,2024-09-21,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000549,E00389,VACATION,Ежегодный отпуск,PLANNED,2024-12-03,2024-12-14,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000550,E00389,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-01,2024-03-09,9,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000551,E00391,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-28,2024-08-01,5,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000552,E00391,VACATION,Ежегодный отпуск,PLANNED,2024-09-27,2024-10-05,9,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000553,E00392,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-27,2024-08-31,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000554,E00395,VACATION,Ежегодный отпуск,PLANNED,2024-03-12,2024-03-23,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000555,E00395,SICK_LEAVE,Больничный,HEALTH,2024-06-04,2024-06-16,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000556,E00395,SICK_LEAVE,Больничный,HEALTH,2024-02-26,2024-03-05,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000557,E00395,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-26,2024-07-30,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000558,E00396,SICK_LEAVE,Больничный,HEALTH,2024-10-02,2024-10-15,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000559,E00396,DAY_OFF,Отгул,WORKLOAD,2024-10-03,2024-10-06,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000560,E00396,VACATION,Ежегодный отпуск,PLANNED,2024-05-29,2024-06-04,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000561,E00396,DAY_OFF,Отгул,WORKLOAD,2024-09-13,2024-09-17,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000562,E00398,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-21,2024-03-21,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000563,E00398,VACATION,Ежегодный отпуск,PLANNED,2024-08-15,2024-08-23,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000564,E00399,VACATION,Ежегодный отпуск,PLANNED,2024-08-21,2024-08-27,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000565,E00399,SICK_LEAVE,Больничный,HEALTH,2024-03-03,2024-03-07,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000566,E00399,VACATION,Ежегодный отпуск,PLANNED,2024-05-01,2024-05-16,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000567,E00400,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-04,2024-03-14,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000568,E00400,VACATION,Ежегодный отпуск,PLANNED,2024-06-20,2024-07-05,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000569,E00402,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-09,2024-07-21,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000570,E00403,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-02-10,2024-02-23,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000571,E00406,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-06,2024-01-08,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000572,E00406,DAY_OFF,Отгул,WORKLOAD,2024-10-23,2024-10-25,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000573,E00407,SICK_LEAVE,Больничный,HEALTH,2024-10-07,2024-10-16,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000574,E00407,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-10,2024-09-10,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000575,E00409,SICK_LEAVE,Больничный,HEALTH,2024-11-12,2024-11-17,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000576,E00410,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-23,2024-01-23,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000577,E00410,SICK_LEAVE,Больничный,HEALTH,2024-03-15,2024-03-28,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000578,E00411,DAY_OFF,Отгул,WORKLOAD,2024-04-18,2024-04-21,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000579,E00413,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-01,2024-05-01,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000580,E00413,DAY_OFF,Отгул,WORKLOAD,2024-05-27,2024-05-30,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000581,E00413,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-09,2024-05-22,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000582,E00414,SICK_LEAVE,Больничный,HEALTH,2024-03-05,2024-03-15,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000583,E00414,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-26,2024-08-01,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000584,E00415,DAY_OFF,Отгул,WORKLOAD,2024-03-08,2024-03-20,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000585,E00415,DAY_OFF,Отгул,WORKLOAD,2024-05-27,2024-06-05,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000586,E00415,SICK_LEAVE,Больничный,HEALTH,2024-02-02,2024-02-08,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000587,E00418,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-25,2024-08-30,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000588,E00420,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-29,2024-06-04,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000589,E00420,DAY_OFF,Отгул,WORKLOAD,2024-10-05,2024-10-13,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000590,E00421,SICK_LEAVE,Больничный,HEALTH,2024-10-04,2024-10-12,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000591,E00421,SICK_LEAVE,Больничный,HEALTH,2024-05-02,2024-05-02,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000592,E00422,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-21,2024-08-22,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000593,E00422,VACATION,Ежегодный отпуск,PLANNED,2024-04-29,2024-05-18,20,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000594,E00422,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-19,2024-08-23,5,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000595,E00422,SICK_LEAVE,Больничный,HEALTH,2024-09-14,2024-09-18,5,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000596,E00427,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-28,2024-12-11,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000597,E00428,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-02-14,2024-02-17,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000598,E00428,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-05,2024-01-12,8,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000599,E00428,DAY_OFF,Отгул,WORKLOAD,2024-05-11,2024-05-11,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000600,E00428,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-02-04,2024-02-12,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000601,E00430,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-02,2024-03-14,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000602,E00430,DAY_OFF,Отгул,WORKLOAD,2024-10-23,2024-10-28,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000603,E00431,SICK_LEAVE,Больничный,HEALTH,2024-02-17,2024-02-19,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000604,E00432,DAY_OFF,Отгул,WORKLOAD,2024-07-01,2024-07-11,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000605,E00433,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-06-22,2024-07-01,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000606,E00433,VACATION,Ежегодный отпуск,PLANNED,2024-09-30,2024-10-15,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000607,E00434,DAY_OFF,Отгул,WORKLOAD,2024-05-26,2024-06-04,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000608,E00435,SICK_LEAVE,Больничный,HEALTH,2024-07-07,2024-07-18,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000609,E00435,DAY_OFF,Отгул,WORKLOAD,2024-06-03,2024-06-16,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000610,E00435,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-20,2024-01-26,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000611,E00436,SICK_LEAVE,Больничный,HEALTH,2024-09-30,2024-10-05,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000612,E00436,SICK_LEAVE,Больничный,HEALTH,2024-09-24,2024-09-29,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000613,E00437,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-04-12,2024-04-17,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000614,E00437,VACATION,Ежегодный отпуск,PLANNED,2024-05-27,2024-06-11,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000615,E00438,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-17,2024-09-25,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000616,E00438,DAY_OFF,Отгул,WORKLOAD,2024-09-11,2024-09-18,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000617,E00438,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-28,2024-12-09,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000618,E00439,DAY_OFF,Отгул,WORKLOAD,2024-07-14,2024-07-27,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000619,E00440,VACATION,Ежегодный отпуск,PLANNED,2024-08-11,2024-08-26,16,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000620,E00440,SICK_LEAVE,Больничный,HEALTH,2024-06-25,2024-07-03,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000621,E00440,SICK_LEAVE,Больничный,HEALTH,2024-09-01,2024-09-14,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000622,E00440,SICK_LEAVE,Больничный,HEALTH,2024-11-23,2024-12-01,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000623,E00441,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-16,2024-11-24,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000624,E00442,VACATION,Ежегодный отпуск,PLANNED,2024-08-11,2024-08-21,11,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000625,E00442,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-25,2024-06-04,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000626,E00443,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-24,2024-08-26,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000627,E00445,DAY_OFF,Отгул,WORKLOAD,2024-10-13,2024-10-13,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000628,E00445,VACATION,Ежегодный отпуск,PLANNED,2024-08-10,2024-08-19,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000629,E00445,VACATION,Ежегодный отпуск,PLANNED,2024-04-06,2024-04-13,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000630,E00447,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-04-03,2024-04-07,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000631,E00448,SICK_LEAVE,Больничный,HEALTH,2024-11-18,2024-11-26,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000632,E00449,VACATION,Ежегодный отпуск,PLANNED,2024-10-28,2024-11-10,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000633,E00449,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-05,2024-07-11,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000634,E00449,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-24,2024-08-29,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000635,E00451,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-29,2024-04-01,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000636,E00451,DAY_OFF,Отгул,WORKLOAD,2024-07-13,2024-07-25,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000637,E00452,DAY_OFF,Отгул,WORKLOAD,2024-10-18,2024-10-19,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000638,E00453,DAY_OFF,Отгул,WORKLOAD,2024-02-29,2024-03-06,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000639,E00453,SICK_LEAVE,Больничный,HEALTH,2024-09-29,2024-10-03,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000640,E00454,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-21,2024-11-23,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000641,E00455,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-30,2024-02-06,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000642,E00455,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-25,2024-08-06,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000643,E00455,VACATION,Ежегодный отпуск,PLANNED,2024-07-19,2024-08-04,17,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000644,E00456,VACATION,Ежегодный отпуск,PLANNED,2024-02-28,2024-03-12,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000645,E00456,VACATION,Ежегодный отпуск,PLANNED,2024-08-16,2024-08-22,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000646,E00457,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-17,2024-09-21,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000647,E00458,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-02-02,2024-02-06,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000648,E00459,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-15,2024-01-23,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000649,E00459,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-23,2024-09-28,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000650,E00459,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-24,2024-07-27,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000651,E00460,DAY_OFF,Отгул,WORKLOAD,2024-06-11,2024-06-23,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000652,E00460,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-20,2024-01-22,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000653,E00460,SICK_LEAVE,Больничный,HEALTH,2024-08-02,2024-08-11,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000654,E00460,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-01,2024-09-02,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000655,E00461,SICK_LEAVE,Больничный,HEALTH,2024-10-20,2024-10-27,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000656,E00461,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-05,2024-03-14,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000657,E00462,DAY_OFF,Отгул,WORKLOAD,2024-05-15,2024-05-20,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000658,E00465,SICK_LEAVE,Больничный,HEALTH,2024-02-11,2024-02-14,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000659,E00465,VACATION,Ежегодный отпуск,PLANNED,2024-02-29,2024-03-18,19,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000660,E00465,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-08,2024-04-13,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000661,E00467,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-16,2024-08-26,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000662,E00467,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-21,2024-01-26,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000663,E00467,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-15,2024-11-15,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000664,E00469,DAY_OFF,Отгул,WORKLOAD,2024-10-30,2024-11-12,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000665,E00471,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-26,2024-05-30,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000666,E00472,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-29,2024-07-29,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000667,E00473,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-02-14,2024-02-23,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000668,E00473,VACATION,Ежегодный отпуск,PLANNED,2024-04-02,2024-04-10,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000669,E00473,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-13,2024-04-15,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000670,E00475,SICK_LEAVE,Больничный,HEALTH,2024-01-15,2024-01-25,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000671,E00476,VACATION,Ежегодный отпуск,PLANNED,2024-08-07,2024-08-14,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000672,E00476,VACATION,Ежегодный отпуск,PLANNED,2024-08-28,2024-09-14,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000673,E00476,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-13,2024-06-22,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000674,E00476,SICK_LEAVE,Больничный,HEALTH,2024-09-04,2024-09-11,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000675,E00477,SICK_LEAVE,Больничный,HEALTH,2024-09-03,2024-09-03,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000676,E00477,SICK_LEAVE,Больничный,HEALTH,2024-08-23,2024-08-26,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000677,E00480,DAY_OFF,Отгул,WORKLOAD,2024-11-17,2024-11-29,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000678,E00481,VACATION,Ежегодный отпуск,PLANNED,2024-05-15,2024-05-21,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000679,E00482,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-22,2024-05-02,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000680,E00483,DAY_OFF,Отгул,WORKLOAD,2024-05-17,2024-05-18,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0000681,E00484,DAY_OFF,Отгул,WORKLOAD,2024-02-12,2024-02-19,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
