src_advance_report_id,employee_src_id,report_period,total_amount_rub,approved_amount_rub,rejected_amount_rub,overdue_days,report_status,approver_employee_src_id,source_system,load_dttm,batch_id
ADV-0000610,E00731,2024-05-01,32985.02,32985.02,0.0,0,CLOSED,E00129,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000611,E00732,2024-09-01,146431.12,146431.12,0.0,0,CLOSED,E00022,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000612,E00732,2024-11-01,129950.47,115177.2,14773.27,42,OVERDUE,E00022,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000613,E00733,2024-01-01,7839.84,6535.28,1304.56,0,CLOSED,E00497,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000614,E00734,2024-08-01,147777.95,147777.95,0.0,0,CLOSED,E00192,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000615,E00735,2024-09-01,40177.93,40177.93,0.0,40,OVERDUE,E00614,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000616,E00737,2024-03-01,161152.11,161152.11,0.0,5,OVERDUE,E00020,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000617,E00741,2024-06-01,105790.26,105790.26,0.0,0,CLOSED,E00197,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000618,E00742,2024-08-01,69434.74,69434.74,0.0,0,APPROVED,E00719,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000619,E00744,2024-03-01,155721.08,155721.08,0.0,0,APPROVED,E00426,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000620,E00744,2024-10-01,90890.55,90890.55,0.0,0,IN_REVIEW,E00426,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000621,E00745,2024-09-01,124225.92,105596.45,18629.47,0,IN_REVIEW,E00073,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000622,E00746,2024-11-01,62662.81,62662.81,0.0,21,OVERDUE,E00545,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000623,E00747,2024-11-01,17069.26,17069.26,0.0,0,IN_REVIEW,E00572,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000624,E00747,2024-11-01,65221.61,65221.61,0.0,0,APPROVED,E00572,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000625,E00749,2024-12-01,101750.43,69984.29,31766.14,43,OVERDUE,E00674,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000626,E00749,2024-02-01,119396.08,119396.08,0.0,0,APPROVED,E00674,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000627,E00750,2024-04-01,164054.09,164054.09,0.0,0,APPROVED,E00333,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000628,E00751,2024-08-01,33930.24,32030.46,1899.78,0,CLOSED,E00220,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000629,E00752,2024-05-01,178074.54,178074.54,0.0,0,APPROVED,E00459,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000630,E00753,2024-11-01,112370.51,105629.3,6741.21,22,OVERDUE,E00310,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000631,E00753,2024-03-01,65809.15,65809.15,0.0,0,APPROVED,E00310,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000632,E00754,2024-10-01,58214.76,44369.06,13845.7,0,IN_REVIEW,E00707,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000633,E00754,2024-08-01,101396.89,84745.64,16651.25,0,CLOSED,E00707,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000634,E00755,2024-08-01,36887.19,36887.19,0.0,0,APPROVED,E00472,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000635,E00758,2024-06-01,5945.24,5945.24,0.0,0,APPROVED,E00591,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000636,E00758,2024-01-01,61641.38,61641.38,0.0,0,CLOSED,E00591,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000637,E00761,2024-06-01,100352.6,100352.6,0.0,12,OVERDUE,E00154,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000638,E00761,2024-05-01,31590.05,25840.2,5749.85,0,CLOSED,E00154,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000639,E00765,2024-12-01,106777.02,106777.02,0.0,0,IN_REVIEW,E00203,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000640,E00768,2024-02-01,55458.16,55458.16,0.0,0,CLOSED,E00025,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000641,E00769,2024-10-01,40504.66,40504.66,0.0,0,IN_REVIEW,E00452,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000642,E00769,2024-01-01,124468.09,124468.09,0.0,39,OVERDUE,E00452,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000643,E00770,2024-12-01,144175.61,144175.61,0.0,0,APPROVED,E00088,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000644,E00771,2024-01-01,93135.51,93135.51,0.0,0,CLOSED,E00295,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000645,E00773,2024-06-01,9360.6,7620.03,1740.57,0,IN_REVIEW,E00638,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000646,E00774,2024-01-01,80273.36,80273.36,0.0,0,CLOSED,E00062,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000647,E00775,2024-11-01,20121.15,20121.15,0.0,0,APPROVED,E00009,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000648,E00776,2024-07-01,171474.23,171474.23,0.0,0,APPROVED,E00665,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000649,E00778,2024-09-01,65444.49,65444.49,0.0,0,APPROVED,E00730,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000650,E00779,2024-07-01,177507.1,177507.1,0.0,0,APPROVED,E00763,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000651,E00780,2024-09-01,36397.95,36397.95,0.0,0,IN_REVIEW,E00242,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000652,E00780,2024-11-01,146364.27,146364.27,0.0,0,IN_REVIEW,E00242,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000653,E00781,2024-09-01,109702.26,109702.26,0.0,0,APPROVED,E00031,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000654,E00782,2024-09-01,110928.8,94380.28,16548.52,0,IN_REVIEW,E00090,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000655,E00782,2024-01-01,175276.74,175276.74,0.0,0,APPROVED,E00090,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000656,E00783,2024-05-01,155685.57,131759.66,23925.91,0,IN_REVIEW,E00587,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000657,E00784,2024-01-01,29175.46,29175.46,0.0,0,APPROVED,E00212,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000658,E00785,2024-02-01,178926.43,178926.43,0.0,0,APPROVED,E00723,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000659,E00786,2024-03-01,42565.78,37092.58,5473.2,0,CLOSED,E00571,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000660,E00786,2024-09-01,175770.74,175770.74,0.0,0,APPROVED,E00571,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000661,E00787,2024-08-01,10571.78,10571.78,0.0,0,CLOSED,E00784,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000662,E00788,2024-01-01,36513.77,30154.58,6359.19,20,OVERDUE,E00653,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000663,E00788,2024-02-01,50467.98,50467.98,0.0,0,IN_REVIEW,E00653,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000664,E00790,2024-07-01,166916.96,166916.96,0.0,0,IN_REVIEW,E00237,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000665,E00792,2024-05-01,78524.11,78524.11,0.0,0,APPROVED,E00141,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000666,E00795,2024-11-01,107686.47,90584.24,17102.23,16,OVERDUE,E00043,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000667,E00795,2024-11-01,151754.33,151754.33,0.0,0,CLOSED,E00043,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000668,E00796,2024-03-01,56777.22,56777.22,0.0,0,IN_REVIEW,E00761,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000669,E00797,2024-01-01,13052.4,8509.89,4542.51,0,IN_REVIEW,E00468,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000670,E00800,2024-08-01,54639.27,54639.27,0.0,0,IN_REVIEW,E00056,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000671,E00801,2024-07-01,132002.87,132002.87,0.0,0,CLOSED,E00116,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000672,E00801,2024-06-01,34982.89,31545.02,3437.87,0,CLOSED,E00116,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000673,E00802,2024-06-01,179719.36,179719.36,0.0,0,IN_REVIEW,E00332,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000674,E00802,2024-05-01,19827.23,19827.23,0.0,0,APPROVED,E00332,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000675,E00803,2024-05-01,49646.82,49646.82,0.0,0,APPROVED,E00093,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000676,E00804,2024-09-01,28007.68,28007.68,0.0,0,CLOSED,E00724,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000677,E00807,2024-07-01,55021.67,55021.67,0.0,32,OVERDUE,E00184,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000678,E00808,2024-07-01,58961.22,58961.22,0.0,0,CLOSED,E00457,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000679,E00808,2024-07-01,96582.84,96582.84,0.0,0,CLOSED,E00457,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000680,E00809,2024-08-01,55940.91,55940.91,0.0,26,OVERDUE,E00260,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000681,E00811,2024-07-01,46603.11,46603.11,0.0,0,CLOSED,E00082,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000682,E00812,2024-12-01,98848.76,98848.76,0.0,0,IN_REVIEW,E00571,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000683,E00813,2024-07-01,77423.31,77423.31,0.0,10,OVERDUE,E00034,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000684,E00813,2024-10-01,93025.47,93025.47,0.0,0,CLOSED,E00034,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000685,E00814,2024-10-01,76660.09,76660.09,0.0,0,APPROVED,E00183,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000686,E00815,2024-06-01,134549.24,134549.24,0.0,0,CLOSED,E00768,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000687,E00818,2024-09-01,167933.73,167933.73,0.0,0,APPROVED,E00713,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000688,E00819,2024-12-01,18827.52,18827.52,0.0,0,APPROVED,E00496,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000689,E00820,2024-05-01,59819.26,59819.26,0.0,0,CLOSED,E00325,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000690,E00821,2024-09-01,30052.47,30052.47,0.0,0,APPROVED,E00509,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000691,E00821,2024-01-01,116166.91,116166.91,0.0,0,CLOSED,E00509,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000692,E00822,2024-06-01,73643.59,73643.59,0.0,0,CLOSED,E00239,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000693,E00823,2024-05-01,67347.77,67347.77,0.0,0,CLOSED,E00816,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000694,E00824,2024-01-01,172549.96,172549.96,0.0,0,IN_REVIEW,E00342,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000695,E00824,2024-01-01,8228.04,8228.04,0.0,27,OVERDUE,E00342,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000696,E00825,2024-04-01,125366.61,121826.19,3540.42,0,APPROVED,E00261,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000697,E00827,2024-03-01,53037.77,53037.77,0.0,0,IN_REVIEW,E00199,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000698,E00828,2024-08-01,41321.03,41321.03,0.0,0,CLOSED,E00662,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000699,E00828,2024-08-01,142966.07,142966.07,0.0,21,OVERDUE,E00662,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000700,E00829,2024-04-01,12181.63,12181.63,0.0,0,IN_REVIEW,E00474,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000701,E00831,2024-03-01,155673.97,155673.97,0.0,0,IN_REVIEW,E00340,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000702,E00832,2024-02-01,159453.05,159453.05,0.0,0,APPROVED,E00348,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000703,E00834,2024-04-01,148470.1,142698.53,5771.57,0,CLOSED,E00089,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000704,E00836,2024-02-01,167464.42,167464.42,0.0,0,CLOSED,E00455,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000705,E00836,2024-03-01,21559.26,21559.26,0.0,0,CLOSED,E00455,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000706,E00837,2024-06-01,42930.23,42930.23,0.0,26,OVERDUE,E00496,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000707,E00839,2024-11-01,57531.41,47359.18,10172.23,0,APPROVED,E00535,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000708,E00839,2024-01-01,179454.57,179454.57,0.0,4,OVERDUE,E00535,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000709,E00842,2024-10-01,172274.29,172274.29,0.0,0,IN_REVIEW,E00546,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000710,E00847,2024-07-01,45368.52,45368.52,0.0,0,APPROVED,E00184,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000711,E00847,2024-02-01,74107.88,50471.87,23636.01,0,CLOSED,E00184,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000712,E00848,2024-10-01,92753.92,92753.92,0.0,0,CLOSED,E00838,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000713,E00849,2024-01-01,177006.28,177006.28,0.0,13,OVERDUE,E00774,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000714,E00849,2024-12-01,79910.63,59908.11,20002.52,0,CLOSED,E00774,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000715,E00850,2024-06-01,18147.7,18147.7,0.0,0,CLOSED,E00318,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000716,E00852,2024-05-01,53035.58,53035.58,0.0,0,APPROVED,E00333,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000717,E00853,2024-09-01,62023.32,62023.32,0.0,0,IN_REVIEW,E00473,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000718,E00856,2024-07-01,147314.51,113543.37,33771.14,0,APPROVED,E00494,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000719,E00859,2024-12-01,63564.85,61635.19,1929.66,0,APPROVED,E00475,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000720,E00860,2024-05-01,152790.84,152790.84,0.0,0,APPROVED,E00416,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000721,E00860,2024-10-01,91149.16,91149.16,0.0,0,IN_REVIEW,E00416,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000722,E00862,2024-06-01,79136.43,79136.43,0.0,0,APPROVED,E00677,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000723,E00863,2024-08-01,21858.83,21858.83,0.0,0,IN_REVIEW,E00698,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000724,E00864,2024-11-01,89412.53,89412.53,0.0,45,OVERDUE,E00353,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000725,E00867,2024-12-01,102028.61,102028.61,0.0,0,IN_REVIEW,E00729,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000726,E00867,2024-04-01,151388.01,151388.01,0.0,0,IN_REVIEW,E00729,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000727,E00868,2024-06-01,48480.31,48480.31,0.0,15,OVERDUE,E00487,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000728,E00869,2024-05-01,10030.26,10030.26,0.0,12,OVERDUE,E00687,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000729,E00869,2024-04-01,31770.43,31770.43,0.0,10,OVERDUE,E00687,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000730,E00871,2024-08-01,144943.11,144943.11,0.0,0,IN_REVIEW,E00808,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000731,E00873,2024-01-01,108213.66,88512.14,19701.52,31,OVERDUE,E00592,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000732,E00874,2024-03-01,134498.8,134498.8,0.0,0,APPROVED,E00560,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000733,E00874,2024-08-01,62070.21,62070.21,0.0,0,APPROVED,E00560,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000734,E00875,2024-12-01,138986.23,138986.23,0.0,7,OVERDUE,E00116,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000735,E00875,2024-05-01,8182.11,8182.11,0.0,44,OVERDUE,E00116,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000736,E00878,2024-03-01,11131.24,11131.24,0.0,0,IN_REVIEW,E00352,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000737,E00880,2024-11-01,83663.16,83663.16,0.0,0,IN_REVIEW,E00712,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000738,E00886,2024-06-01,149474.71,149474.71,0.0,0,IN_REVIEW,E00149,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000739,E00887,2024-02-01,81719.02,81719.02,0.0,0,APPROVED,E00244,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000740,E00889,2024-08-01,156601.25,156601.25,0.0,20,OVERDUE,E00309,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000741,E00889,2024-02-01,102355.29,102355.29,0.0,0,APPROVED,E00309,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000742,E00891,2024-12-01,147053.38,147053.38,0.0,0,CLOSED,E00324,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000743,E00891,2024-10-01,141505.49,141505.49,0.0,0,APPROVED,E00324,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000744,E00893,2024-10-01,82041.9,82041.9,0.0,0,CLOSED,E00822,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000745,E00894,2024-06-01,15682.72,15018.58,664.14,0,APPROVED,E00768,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000746,E00895,2024-05-01,59895.57,59895.57,0.0,33,OVERDUE,E00707,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000747,E00897,2024-01-01,98007.01,98007.01,0.0,0,IN_REVIEW,E00035,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000748,E00898,2024-03-01,110851.94,109929.42,922.52,0,CLOSED,E00654,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000749,E00899,2024-10-01,89612.74,89612.74,0.0,0,APPROVED,E00783,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000750,E00899,2024-05-01,126513.81,126513.81,0.0,0,APPROVED,E00783,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000751,E00901,2024-12-01,152540.22,152540.22,0.0,0,APPROVED,E00800,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000752,E00901,2024-08-01,82588.58,82588.58,0.0,37,OVERDUE,E00800,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000753,E00902,2024-03-01,148577.84,148577.84,0.0,28,OVERDUE,E00265,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000754,E00902,2024-10-01,79381.54,79381.54,0.0,0,IN_REVIEW,E00265,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000755,E00904,2024-09-01,144416.2,144416.2,0.0,0,IN_REVIEW,E00659,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000756,E00905,2024-01-01,147145.56,115674.29,31471.27,0,IN_REVIEW,E00586,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000757,E00905,2024-04-01,32871.28,32871.28,0.0,43,OVERDUE,E00586,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000758,E00906,2024-01-01,45025.81,36935.44,8090.37,0,IN_REVIEW,E00001,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000759,E00907,2024-08-01,31695.84,31695.84,0.0,0,CLOSED,E00589,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000760,E00908,2024-03-01,90720.0,90720.0,0.0,12,OVERDUE,E00800,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000761,E00908,2024-01-01,99380.95,99380.95,0.0,0,IN_REVIEW,E00800,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000762,E00910,2024-02-01,90893.03,73526.59,17366.44,22,OVERDUE,E00311,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000763,E00911,2024-11-01,160548.97,160548.97,0.0,38,OVERDUE,E00349,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000764,E00912,2024-04-01,129515.8,129515.8,0.0,0,CLOSED,E00041,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000765,E00913,2024-06-01,37477.55,31447.7,6029.85,0,IN_REVIEW,E00368,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000766,E00916,2024-01-01,68234.44,68234.44,0.0,0,CLOSED,E00739,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000767,E00917,2024-08-01,9419.46,7379.42,2040.04,0,APPROVED,E00892,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000768,E00919,2024-02-01,136457.73,136457.73,0.0,0,CLOSED,E00134,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000769,E00919,2024-01-01,80355.01,80355.01,0.0,0,IN_REVIEW,E00134,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000770,E00922,2024-01-01,127998.78,127998.78,0.0,0,APPROVED,E00590,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000771,E00924,2024-05-01,5297.66,3686.28,1611.38,0,APPROVED,E00567,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000772,E00926,2024-08-01,62038.51,62038.51,0.0,0,APPROVED,E00083,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000773,E00928,2024-11-01,63475.47,63475.47,0.0,0,APPROVED,E00278,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000774,E00929,2024-10-01,94934.84,94934.84,0.0,0,CLOSED,E00735,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000775,E00931,2024-08-01,172978.36,172978.36,0.0,3,OVERDUE,E00553,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000776,E00934,2024-11-01,75759.91,75759.91,0.0,0,CLOSED,E00343,finance_advance,2024-12-31 12:00:00,finance_batch_001
